Frame#,Time,Abdomen_rot,Abdomen,calcn_l_rot,calcn_l,calcn_r_rot,calcn_r,femur_l_rot,femur_l,femur_r_rot,femur_r,hand_l_rot,hand_l,hand_r_rot,hand_r,head_rot,head,humerus_l_rot,humerus_l,humerus_r_rot,humerus_r,lumbar1_rot,lumbar1,lumbar2_rot,lumbar2,lumbar3_rot,lumbar3,lumbar4_rot,lumbar4,lumbar5_rot,lumbar5,patella_l_rot,patella_l,patella_r_rot,patella_r,pelvis_rot,pelvis,radius_l_rot,radius_l,radius_r_rot,radius_r,sacrum_rot,sacrum,talus_l_rot,talus_l,talus_r_rot,talus_r,tibia_l_rot,tibia_l,tibia_r_rot,tibia_r,toes_l_rot,toes_l,toes_r_rot,toes_r,torso_rot,torso,ulna_l_rot,ulna_l,ulna_r_rot,ulna_r
10,0.183,8.352371460796986e-05,0.00042070603303149363,7.753005332179899e-05,0.00042070603303149363,9.680539341334809e-05,0.0004469081358799607,0.0001147046713720898,0.0005166721288853851,9.836000986345151e-05,0.0004936261520029264,0.0002255807870065319,0.0004936261520029264,0.000230377760003874,0.0004936261520029264,0.0002708288654884462,0.0004936261520029064,9.823038701498301e-05,0.00042028797039609647,0.00012912718242637288,0.00044650362009743,0.00011244463734286929,0.0004657877115393438,0.00027632427847927127,0.0004657877115393438,0.0002906679794478683,0.00046578771153933424,0.00031218864181527717,0.0004657877115393438,0.0001202465102841453,0.000484795523693388,0.0001241231831235504,0.0009346701724194667,0.0001300010735506941,0.001462961560153445,0.00013565130090182335,0.0019131703290458015,0.00013905178941901562,0.002333268577792222,0.00014041988505310844,0.0027201917502031056,0.0004996355759404109,0.0014267882323826062,0.00030806269868813985,0.0027822964434297106,0.00028004734503242734,0.0011244312683774378,0.00010888591169267948,0.0011649617110219542,0.00011729261197300785,0.0019055780690349514,0.0002968691770235558,0.0018844245808625022,0.0005110999328222595,0.001936020783922363,0.0003320476242843597,0.0023880126989579823,0.00034176376395884267,0.004496412993285161,0.0007013844861882536,0.004485816550824493
11,0.2,9.068897053316749e-05,0.0010235361854438099,8.138378722163567e-05,0.0010235361854438099,3.261985839967817e-05,0.0010440384718556426,0.00030610674208458405,0.0011646881908802121,0.00027414032918298645,0.0011593788734388724,0.0006077013459601982,0.0011593788734388724,0.0006551187151319413,0.00115937887343878,0.0006511199976126181,0.0011593788734387681,0.00014646091203642444,0.0010497156487296773,3.124578719629549e-05,0.0010752391743950565,3.1278503104576324e-05,0.0011512622273516897,0.0003598365498028167,0.0011512622273516897,0.00041931998052796847,0.0011512622273516782,0.0003432626463363382,0.001151262227351659,0.0001115906620799668,0.0010300088229116306,0.00012621433748977097,0.0010392995378470978,0.00013997408007701144,0.0010330982323554134,0.00014916909700049061,0.0010464886785469662,0.00015201143842889154,0.0010878324489292579,0.0001467693928169747,0.0011438677279396205,0.0010735314728097783,0.002010541292473256,0.00016968735281417392,0.0011489387716127329,0.0001177263320209507,0.002213012541928145,0.00013107441474375715,0.002172230246656389,0.0001462781597004514,0.008022466084396345,0.0004970279854012907,0.007980042436297265,0.0003169101014129198,0.003918296611222781,0.00048626332899495814,0.004001162718050896,0.0005611813987623428,0.006333916220626436,0.0005221645934762088,0.00629783886070845
12,0.217,0.00011376337229181358,0.0005748425395431145,0.00010866366489959185,0.0005748425395431145,0.0001192309893222543,0.0006200882655570124,8.998087489367936e-05,0.0005879092932753924,9.350869884069138e-05,0.000589232797020703,0.0001791917354748601,0.000589232797020703,0.00021854863318447045,0.000589232797020703,0.0001546353452244259,0.0005892327970207263,4.335518072375104e-05,0.000622967147114026,0.00012294080028307187,0.0006332226932580178,0.00010873534895737735,0.0005951672789207735,0.0002833989642735496,0.0005951672789207735,0.0003145841644730669,0.0005951672789207835,0.00029931117921517115,0.0005951672789207636,0.00011723519190399409,0.0005115036763457347,0.00012808527188172512,0.0004337693663143323,0.0001360470206462339,0.0003301355226450612,0.00013895101402911061,0.0003016618714391251,0.00013704007678207644,0.00034806428948907527,0.00015490587386343248,0.00041421971216598006,0.0008623207462510893,0.0016633839792043596,0.00011524222742948705,0.0004603460375778788,0.000125011988686415,0.001985603638377365,0.00011105782035177005,1.5693338979415328,0.00015190739093756193,0.003839938126859461,0.000603497195194631,0.003812874281202967,0.00010808121459911059,0.0027735033486205158,0.0005106836048053683,0.001779515206395285,0.0005503477822796711,0.0018082932985398958,0.0005769428146627036,0.0018009340089888684
13,0.233,0.00022345488285514274,0.0024849641105753315,0.00019959632351682747,0.0024849641105753315,0.00021638653656064913,0.002509591590691685,0.0004910100826576595,0.0025149752283465943,0.00045596078241768044,0.002504003230844523,0.001251308198718062,0.002504003230844523,0.0013906810375160332,0.0025040032308445152,0.0012515182578770121,0.0025040032308445257,0.0002170183300986501,0.002504846837817184,0.00039019863654791504,0.002491934502447963,0.00036477662784955704,0.0025070987533926396,0.0011815656079314624,0.0025070987533926396,0.0013262248101274991,0.0025070987533926236,0.00116101764055275,0.0025070987533926184,0.0002341948819145721,0.0023421007185675646,0.0002903820780924415,0.002176207431531414,0.0003308776953784,0.0019217252133779282,0.0003449830865443291,0.0018574526326554594,0.0003325877698533142,0.0019946713195122374,0.0003963341277559381,0.0022105296232163866,0.00045772972848997893,0.002589933219888549,0.0003394121013051263,0.0022498769476710537,0.0003309537636493012,0.002400385631817576,0.00016073820842610255,1.5695129941425285,0.00018764619970551406,0.0023103638635753984,0.0005613570197239581,0.0023143374043370314,0.00036979343814829677,0.004455503516130572,0.000462775458083448,0.004318436256110353,0.00038450566205363445,0.007051419366699852,0.0005453587898634643,0.007042490101236197
14,0.25,4.3077996807651694e-05,0.0006798077614928219,4.838512762433462e-05,0.0006798077614928219,0.00010435474076484065,0.0006910087873469133,0.00032445808879578785,0.0006796990739115923,0.00029836923897661317,0.0006825818336590222,0.0004097709878719073,0.0006825818336590222,0.0004025426019150598,0.0006825818336590222,0.0004891639372582464,0.0006825818336590626,4.067360560674234e-05,0.0006773378099715322,0.00026814734193229134,0.0006710676217424345,0.0002435543999626337,0.0006684341064630659,0.00030257938318013934,0.0006684341064630659,0.0002772050747816518,0.0006684341064630659,0.0003927843275690441,0.0006684341064630119,6.921423181052965e-05,0.0005270779398826324,6.838916309182341e-05,0.00037481065293178904,6.9519379988008e-05,0.00026361992824397207,6.844789975268125e-05,0.0002841021983940716,6.427946523349549e-05,0.0003780787389063214,9.070793108860145e-05,0.0004822100672828537,0.0007618609746751177,0.0013293491904006489,6.0088844421600885e-05,0.00045880475171037146,9.788175420284771e-05,0.0017766156574336724,8.412766293750799e-05,1.572198011309509,8.037924771917232e-05,0.0023236882675756855,0.00039490382791165514,0.002328369103065299,2.9845152070619497e-05,0.0039513781748834655,0.0004384779937931514,0.003168281454488216,0.00038583899879062323,0.005253130844208394,0.0001498317858381285,0.005249486696739822
15,0.267,2.4105596231297932e-05,0.0007889433230652722,2.0150184237444472e-05,0.0007889433230652722,7.493690299136952e-05,0.0007691718502739182,0.0002571279924713791,0.0008100719612730431,0.00023573514875670608,0.0008147686012821582,0.000429801867633029,0.0008147686012821582,0.0004622385482396011,0.0008147686012821042,0.00045504714304629777,0.000814768601282138,8.738433726667644e-05,0.0007739077752066431,4.4192405924462615e-05,0.0007791540775077005,3.5623878810532715e-05,0.0008236483669728096,0.0002523938573911364,0.0008236483669728096,0.0002928588342665878,0.0008236483669727789,0.00023819303726394886,0.0008236483669727746,4.568634637403836e-05,0.0008356605540426576,5.048318577465548e-05,0.0008910274970739863,5.933083394484381e-05,0.0009421370503631287,6.791742680658895e-05,0.0009876871581117237,7.339178305867799e-05,0.0010372916704928436,5.9962656193001845e-05,0.0010883087252084496,0.0008583880398933712,0.001786492493102074,0.00011038443551057787,0.0010955330445889984,7.32620214635582e-05,0.001295844859148584,0.00019356187671040875,1.5709058241124567,0.00017639277988076477,0.0034528411347783906,0.0002070142384241069,0.0034465764252843045,0.00026471271175145927,0.0042381709970113245,0.0004998668335541919,0.0031958664447680296,0.00048150261837165507,0.006328832628034409,0.00015614929065313102,0.006334899252030806
16,0.283,0.00011093710991895768,0.000982196453266218,0.00010469469934157773,0.000982196453266218,0.00016559368075541266,0.0010299207809017345,0.00012964387149708539,0.000978404763679033,0.00013036259840810087,0.000979084055918686,0.00039273641625729326,0.000979084055918686,0.00045671847515684107,0.000979084055918686,0.0003546854697269532,0.0009790840559187107,8.162891981522102e-05,0.0010297762993348777,0.00022656628016344912,0.0010220026409469261,0.00020739058508552048,0.0009746074765703241,0.0004791230915913669,0.0009746074765703241,0.0005339632926956309,0.0009746074765703382,0.0004808343492501431,0.0009746074765703101,0.00012046399527990087,0.00091671129751474,0.00013232656486888248,0.0008423691815640265,0.00014293367846411508,0.000751166624096875,0.00014810935099611355,0.0007443002582061442,0.00014733461415823156,0.0008082906745804101,0.00016777430466129254,0.0008918526491528159,0.000625403630074105,0.0008063253950418217,0.00012259292475590858,0.0009239595886124139,0.00022304677658868067,0.001042288132820739,0.0004468966232918496,0.0014822300996727123,0.0004304391643511489,0.00327781882212023,0.0005177906745321635,0.003276909293097003,0.00014780601072244528,0.004806227939872583,0.0007912412044356608,0.004846010247998521,0.0008146063574008383,0.008739116436413624,0.00043563755070464866,0.008740451340968989
17,0.3,0.00013871359829804698,0.0004455930118553789,0.00013487897429126434,0.0004455930118553789,9.301644028042199e-05,0.00042668251726772047,5.009926465037712e-05,0.0004392922082900445,5.001142691100855e-05,0.00043870850008465365,0.00012095116902872776,0.00043870850008465365,0.00014568800073751527,0.00043870850008466845,0.00011728691063703625,0.00043870850008465365,0.00015589614045584716,0.0004263625754149128,0.00013090760504840928,0.0004263503696483377,0.00013243028065582438,0.00044541285473871363,0.00016115568973718093,0.00044541285473871363,0.00018519030933135004,0.00044541285473874155,0.00014325764127855114,0.00044541285473874155,0.0001488268652653126,0.00034900704661922245,0.00015405855925711915,0.0004061557467987908,0.00015945046899303083,0.0005713707423419891,0.00016608065280099258,0.0007468453191260597,0.00017354015270550042,0.0009266607141244389,0.0001589934761679087,0.001100056201795809,0.00047162811678770015,0.0008435856463944159,0.00016170351100396722,0.0010888571579576142,0.00034781628922214697,0.0014950791429642963,0.0005637928433754759,0.0026303446234089783,0.0005400727481124543,0.0051642658169092585,0.0007529672425175102,0.00516626836285337,0.00011810581232033828,0.001689247457627427,0.0005259598632870429,0.001767171368934089,0.0005263816170997072,0.0019619471428575733,0.0006427467926570873,0.0019601779645550886
18,0.317,0.0001646999005432615,0.0010683895696511206,0.00015607458751584806,0.0010683895696511206,0.00010200610004384056,0.0010755439010966279,0.0001708415799792606,0.001073181114481307,0.00015876263528750924,0.0010681384611105555,0.0005031468947577274,0.0010681384611105555,0.0005624966432829728,0.0010681384611105555,0.0005036003699586731,0.0010681384611105676,0.00017389145394284533,0.0010762667166750474,0.0002386333519923671,0.0010707967214716007,0.0002283908979349968,0.0010751913587117162,0.0005315955507840473,0.0010751913587117162,0.0005904647659898759,0.0010751913587117355,0.0005302186783869482,0.001075191358711726,0.00017242715459692628,0.0009063162646481612,0.00019124317209791972,0.0007270127555761051,0.00020635342750220643,0.00047403722070399936,0.00021644434643075094,0.00031469014726547093,0.00022166939295145335,0.00037031521358622577,0.00023144697583137998,0.0005261000064230842,0.0002771291479240168,0.001301933925134211,0.00013007551122334846,0.0005902607790077542,0.0002465305040127473,0.002151062466533001,0.0006092131662776748,0.002941005134554361,0.0005901367889088403,0.0050527233944362504,0.0008818336375614807,0.005053177729874738,0.0001578208431617314,0.0034899620017540384,0.0002709923307648088,0.003474488590340965,0.00018968226254732442,0.006366676433757435,0.0008284767037871449,0.006367448642178374
19,0.333,9.075283062155496e-05,0.0008212052657304874,8.587642477753991e-05,0.0008212052657304874,0.0001097146834410727,0.0008038383119447722,0.00027058693630809655,0.0008455872351251305,0.00025308955160429763,0.0008363072580152714,0.00048375959361671465,0.0008363072580152714,0.0005202989042961786,0.0008363072580152825,0.0005069204142006753,0.0008363072580152825,1.9272051846829494e-05,0.0008010649963660538,5.853731785752705e-05,0.0008028114649656675,4.9936437712216635e-05,0.000840575274354712,0.00037368709391718446,0.000840575274354712,0.00041742674576180364,0.0008405752743547025,0.00037346980975029516,0.0008405752743547001,8.798166291891145e-05,0.0007475554990177833,0.00010557757079598429,0.0006472744249070069,0.00011980112715797562,0.0004957759823346455,0.00012965656338912148,0.0003560708615224236,0.00013403342229121847,0.00024693565945643325,0.00013011025825576873,0.0001762013388816344,0.0006500181762130827,0.0017314297575290257,0.00010349645058386838,0.00016742149386340388,0.00015951819137012156,0.0020509360911986313,0.0004413272817779444,0.0017047202102388728,0.00043036093107729173,0.003826980602032838,0.0006225991043631827,0.003824390096318828,0.00015567245341802023,0.004836240215206461,0.00028117156615864084,0.004678802032261031,0.00025979124766184556,0.008430266580679795,0.0008269239058941867,0.008426500371341277
