Frame#,Time,Nose,LEye,LEar,LShoulder,LElbow,LWrist,LHip,REye,REar,RShoulder,RElbow,RWrist,RHip
11,0.1833333333333333,-0.000195513928082298,0.00016463745659246054,1.8264784843633023e-05,7.062908222596736e-05,0.00015024397173366661,0.0006524465407919751,0.005362405406781228,-0.00010074649713818537,0.0001357294927558457,0.00016322942176885398,-6.458240061523476e-05,-9.740500062645067e-05,0.00029668140481389337
12,0.2,-0.0001869547614821841,-0.0001547828363325862,4.986662767594987e-05,0.00011546607487670282,-6.0949334417826576e-05,0.00018403425597229937,0.000302540654681078,-3.988483241111332e-05,0.00013150430977473744,-0.00011134795587941753,-0.00012148734323975849,-9.15479106175502e-05,-0.0001651366974853778
13,0.2166666666666666,-2.4456823753568732e-05,-0.00024696935781444993,-4.3639836053720524e-05,-6.2651788132102e-05,-0.00015789296748666476,-0.0003115224795026835,-0.004516508695408298,6.122528526652698e-05,-5.6370321412545536e-05,-0.00012371291748566437,1.052019942060972e-05,5.170256623519083e-05,-0.0006440816480327575
14,0.2333333333333333,0.00013789802700602961,-0.00010751470604898047,-9.127159101254544e-05,-0.000181115419793178,-6.772444849220639e-05,-0.0005383144406227681,-0.005155419874167299,0.0001509091047448159,-0.0002467882292514056,2.090724159701672e-05,0.00021369023399871016,0.00017388823960399092,-0.0007841061816994228
15,0.25,0.0001677657926564929,-1.4837235144006067e-05,-6.323249560770351e-05,-0.00010997879873158949,0.00016868750830198974,-0.000437716863896832,0.0005448420270481413,0.0001934030563849927,-0.0002950040037468836,6.347974337298076e-05,0.00020148215065182923,6.678330403995874e-05,-0.0003737951986385753
16,0.2666666666666666,0.00013892554127810537,-0.00010800657022152257,8.576839316752621e-06,0.0001222507491813461,0.0004564994152165252,-0.00017887526932780723,0.003662930450579641,0.0001838223675369349,-9.605292331021621e-05,-8.564901266986161e-05,-8.952678898268277e-05,-0.0003124242733543129,5.351508761339556e-05
17,0.2833333333333333,9.735206601841278e-05,5.374181522954858e-05,8.557632496836081e-05,0.000348719562003036,0.0006387948469280236,0.0001225891097498353,0.00023709498017779416,0.00016274784964039616,0.00015836186333441414,-0.0002525487956577023,-0.0003167399524418131,-0.0006345004769370477,0.00012180310644128826
18,0.3,-7.08290951935398e-06,0.0003715812670799529,0.00014490320897523134,0.00038334310971198767,0.0005495878661217805,0.000449226738949449,-0.003227469212250289,0.00012424653890680048,0.0002619408904967508,-0.0001873092795411033,-0.0001721788875895625,-4.243639800839824e-05,0.0002028100664169655
19,0.3166666666666666,-0.00011255018932796395,0.000306931691201504,0.0001945411522898167,0.00020603573739715714,0.00021107432476491625,0.0007207001586134478,-0.003349135441795695,1.1909663591458852e-05,0.00023715221612614223,3.172871259348847e-05,8.451084673901028e-05,0.0008093005530338368,0.00024923071921103494
20,0.3333333333333333,-4.38456997219936e-05,0.00010850071179546055,0.0002056262215038779,-4.622026066907641e-05,-0.0001980384492049265,0.000788519801024012,-9.030820919923464e-05,-0.0001506242539625647,9.17306155726349e-05,7.313280257250862e-05,9.654393637363389e-05,0.0007318191969697642,0.0001123509052357414
21,0.35,4.753248508783202e-05,3.909164210497444e-05,0.00012273060546300518,-0.00023818901184522985,-0.0005387682963026641,0.0005624873321662034,0.0015365910137003765,-0.00023719581309055929,-8.017657261101828e-05,-3.119590709488659e-05,-2.331504461135838e-05,0.00016722348302052287,-3.8293401255463976e-05
22,0.3666666666666666,6.324373237874992e-05,-3.7493689779682904e-05,-9.805602325268538e-08,-0.00027884066687031746,-0.0007510621826864084,0.00010703429162169228,0.0009086923205282051,-0.00015435410208222664,-0.00013480765731774258,2.885823502985635e-06,-0.00010015800418246518,-0.0003553764945642777,-0.00011381571267186376
23,0.3833333333333333,0.000227840610900683,-0.00017908965276999854,-3.982898300216393e-05,-0.0001279789720803466,-0.0008222289971353235,-0.0003435496087699839,0.0008681361826196293,-1.9027838330527304e-05,-1.8336100883408325e-05,0.00011884183776227162,-5.076783651098679e-05,-0.0006904539516251523,-0.00013696969094653905
24,0.4,0.00037899771772884104,-0.00021496981561088321,3.0344454910017932e-06,5.15277364109911e-05,-0.0007565508424437119,-0.0005346962106396167,0.0011551745875008272,3.7395091413325955e-05,8.512208347805891e-05,5.8729218374097816e-05,7.135484340291016e-05,-0.0008218128257404937,-0.0001337410829997692
25,0.4166666666666667,0.0002692413136156965,-7.958964580517781e-05,2.5725035354711334e-05,6.075199904820414e-05,-0.0005465915555662836,-0.0003836533589561932,0.0012721460760901945,5.84588951719903e-05,1.2620253177608298e-06,-0.00014404998936738553,0.00011762346592532412,-0.0006299005850071348,2.424912066894061e-05
26,0.4333333333333333,2.1552812294060885e-05,3.4677328651944086e-05,-7.404380177274453e-06,-5.234368323174781e-05,-0.0002470140229919994,2.6547510033467312e-05,0.0008768793691495812,6.469678899665896e-05,-0.00013584239796001954,-0.00024696416673364606,5.21509823222898e-05,9.490848027365596e-05,0.0004411459346777329
27,0.45,-0.00021657432894982103,3.074726467367281e-05,-6.585789618810501e-05,-0.00014396519513258334,-1.4914042922071482e-05,0.0005436981164127076,0.0009763687979828482,1.4000520168945204e-05,-0.00013258258273437086,-9.178929149328827e-05,-7.419201114486492e-05,0.0006082616654141314,0.0008362802075197618
28,0.4666666666666667,-0.0003514151519734988,1.4834695086790074e-05,-0.0001009123584484211,-0.000128369812013802,7.579429388993291e-06,0.0010071005803970441,0.0023439343752050855,-6.3155222538778e-05,-4.3515999257466424e-05,0.0001678962764338115,-0.0001631379400122886,0.0005738624386730524,0.0008665444216434486
29,0.4833333333333333,-0.00023173209954780968,4.5165920062710866e-05,-3.344028990596537e-05,2.902924492356599e-05,-0.00017714375287371004,0.0013033365280003886,0.0024255528341793247,-6.02768535702594e-05,1.4942580890811032e-05,0.00042366011304884483,-9.72480014805457e-05,0.00033449367573992154,0.0004342371961393637
30,0.5,2.3474418973100895e-05,8.107311437622093e-05,0.00011984259085287454,0.00022147690178325508,-0.0003953282129068932,0.0013640999798106524,-9.827158305420521e-05,7.073282959666762e-05,2.1366998099727255e-05,0.0006620624860112734,9.354063942027338e-06,-0.00025153985527957953,-0.0003233712313070159
31,0.5166666666666667,8.909084693567849e-05,6.938342561113673e-05,0.0001807581958300736,0.00030034993698807626,-0.00046147537356749685,0.0011651953189511424,-0.0026989991205999602,0.00023030737188888846,-7.419870877945433e-07,0.0006757135074259304,1.8391051016003143e-05,-0.0006719913791122883,-0.001015056854074736
32,0.5333333333333333,-2.47358988411994e-05,4.073419310364913e-06,7.830481443194188e-05,0.00028639139912969413,-0.0003697124997476528,0.0007782298964655685,-0.0036531809483084333,0.00028453165743655667,0.0001104099543307293,0.00043315873383857465,9.040378708390908e-08,0.00012048542483608887,-0.001123279207414871
33,0.55,-0.0002422590166620162,-8.739758995836983e-05,-5.0719779659799354e-05,0.00023573803394141715,-0.00024733616210825327,0.00032778978978937386,-0.0036395696158164044,0.00024449990331796927,0.00028756566222132323,7.90887946649681e-05,-1.4827736494627789e-05,0.0008045934841747239,-2.9145065360144658e-05
34,0.5666666666666667,-0.0002839853435197491,-0.00015833346702533017,-8.176401811352274e-05,0.00012030889786345358,-0.0001811518379224706,-0.00014282502827771097,-0.0025929877853479444,0.00019504284770954436,0.00026282185387452946,-0.0002932983469223255,-1.547167446668506e-05,0.000266125095935861,0.0010771958560409295
35,0.5833333333333334,0.00018175972894288926,-0.00016590735537990223,-4.918132802297123e-05,-5.516182484855228e-05,-0.00014017953233494884,-0.0006566697889240749,0.0014755673982544892,0.0001383512206146576,1.8490266441155943e-05,-0.0005929230286983632,2.1168839467044934e-06,-0.00035373126949837244,0.001165992387350869
36,0.6,0.0003458899922111635,-0.00010776428473536896,-5.2380161332309853e-05,-0.00018509936703725853,-6.562240351245033e-05,-0.001138894105100128,0.005030081334432606,2.3791544162319483e-05,-0.00025581544869490545,-0.0006881611697426296,-2.1751059846936925e-05,-0.0006279329202784909,0.0007781048594669947
37,0.6166666666666667,2.3825411694651348e-05,-4.835448364827103e-05,-8.99563322022473e-05,-0.00016363682182449376,-1.067058857531463e-05,-0.0014017992171665812,0.005116244831216572,-0.00013788272939162867,-0.0001961633758134373,-0.0005458497153387389,-9.092430695763378e-05,-0.0005720536539467547,-0.00014638392078638088
38,0.6333333333333333,3.367852737261984e-05,-2.122112015234004e-05,-9.211866161815124e-05,2.2210978207292016e-05,-6.512527065131676e-05,-0.0013221366350868987,0.0030359866649032766,-0.0002658123269440272,0.00015353588813678075,-0.0003143528087957508,-6.53503523101242e-05,-0.00024396891354277496,-0.0012666953015501858
39,0.65,0.00017167442611395838,5.948995989297969e-05,-2.744328981075443e-05,0.00023396207037615021,-0.00018781961769815888,-0.0009620154567401579,-0.0015810877276866732,-0.00030807730658045105,0.00022634561190525441,-8.26975534002358e-05,0.000143269963308441,5.4804391737208575e-05,-0.0010456807900369484
40,0.6666666666666666,9.807943115645195e-05,0.00018580071086218478,4.806862898953327e-05,0.0002479360731148383,-1.3295662646671124e-05,-0.0005409800417693414,-0.006932121447511951,-0.0002745885091542098,-2.7257574162903027e-05,0.00011104479496565475,0.00031802295999410737,5.84888097496233e-05,1.0005771618699813e-05
41,0.6833333333333333,-7.235693198613723e-05,0.00025196914525321413,7.351930275995141e-05,6.450859238009117e-05,0.0006297423093974371,-0.00029158041103683873,-0.00428019640138652,-0.00016181537989949364,-0.00021813718089445342,0.0001636372107242414,0.0003206211296494376,-5.2091635098972016e-05,-4.7163769336875695e-05
42,0.7,-0.00023349004776556162,0.00023445386914973604,8.329931575958092e-05,-7.618112545376221e-05,0.0009906302930029628,-0.0002627551474594452,0.002865718949589452,4.590059797938235e-05,-0.0001666666334300177,0.00010202800695330885,0.00022790979053574092,-9.737159476094648e-05,-5.037951938833098e-05
43,0.7166666666666667,-0.00011222336982294012,0.0001615616240124081,0.00011823355523398333,-7.752738803258586e-05,0.000625445119787947,-0.0003390995168211725,0.003004129107072432,0.00023262662136489106,3.4435920439053296e-06,1.787877038190083e-05,-1.446465916776123e-05,-6.704135627778337e-05,0.000446862863572145
44,0.7333333333333333,0.00015460869245853364,5.4310180556303754e-05,0.00012830432667460434,-9.04250045127002e-05,1.834255234792843e-05,-0.00041944812636657367,0.0006761579704387096,0.0002246731290109334,7.521152766868229e-05,-4.941465959391487e-05,-0.0004362310240761087,-4.697418908669121e-05,0.00029135349317671534
45,0.75,2.7003545747644937e-05,-0.00010496120316075708,4.07756172322415e-05,-0.0002325970404865467,-0.00040149040564709166,-0.00045752853371415665,0.00043235089748428716,3.24917867980108e-05,4.057244104329309e-05,-9.408447519005698e-05,-0.0002076548540265985,-6.393969181413864e-05,-0.00019550726324420046
46,0.7666666666666667,-0.00024524640049915333,-0.0002605825018012748,-0.00010812840538436624,-0.00041243830630635365,-0.0005583422054741415,-0.00043393853142417596,0.00039200083181689747,-0.00015027787691932837,-2.6879627780421558e-05,-0.0001393443284996027,0.000521317716623147,-1.5024265236488152e-05,-0.0005231354170540507
47,0.7833333333333333,-9.066598309197336e-05,-0.00027477790620942025,-0.0001619492981522899,-0.00044537154544715735,-0.0005477857880369568,-0.000375833754151149,-0.0004297631649830746,-0.00016006684705028646,-8.21647784954084e-05,-0.00011967420747254048,0.000505820828199661,8.360275279052656e-05,-0.0006170518882765404
48,0.8,0.00011393797319736952,-0.00013631796331448878,-6.905826052521917e-05,-0.00028354883595180854,-0.0004283173477688494,-0.0003582510119747775,-0.0015800148161541627,-2.89729464282867e-05,-8.602744884371417e-05,3.799037987110772e-05,2.3171846095991445e-06,0.0001254094735977263,-0.0005154190352075174
49,0.8166666666666667,-2.118721696945828e-05,9.251552544142869e-07,-3.787649840398632e-05,-8.560626560975002e-05,-0.00018129615619167077,-0.00041702568827107394,-0.001747441710426009,0.0001091532001375629,-5.2078128486525996e-05,0.00014281687467695034,-0.00034956648248530534,0.00010659478941083716,-0.00014012904599874974
50,0.8333333333333334,-0.000169627612858977,2.6612416876078168e-05,-0.00017525349420684455,2.6981406599797374e-05,0.00019852720607310475,-0.0004954204031772085,-0.0008827546952379522,0.00014640357534106388,-1.5186816954232873e-05,6.116227722274592e-05,-0.0004729910183073856,5.306926683975059e-05,0.00033248980462724466
51,0.85,-0.000170031981030156,-3.8351529634910906e-05,-0.0002537486788412543,5.925471642228842e-05,0.0005032057284018971,-0.0005208294292191418,-0.0005909055753617592,2.5051202814705244e-05,2.1605470654461755e-05,-8.484079223429464e-05,-0.0002567811182290017,-2.193383331678322e-05,0.0005028701850377493
52,0.8666666666666667,-0.00011014342845623874,-0.000128224577802056,-5.80655788242346e-05,4.0084175022644995e-05,0.00038725232337123976,-0.00045759578210235454,-0.00128545720334155,-0.00018481370006181996,5.440168089805472e-05,-0.00018244905746920195,0.0001270482781748016,-7.798126759168332e-05,0.00032813726798637825
53,0.8833333333333333,-7.528338473123688e-06,-0.00017837470653688623,0.00013569565305400318,3.200758338968814e-05,-0.0002018283314122025,-0.0002944026326017865,-0.0019052876724608898,-0.0003140567251721356,5.125995569393274e-05,-0.00018533401531870951,0.00020272275518191468,-7.681373005752868e-05,-6.299471347287694e-05
54,0.9,0.00012213018641545786,-0.0001484513894017748,9.377627755598035e-05,0.00010883952302338893,-0.0008831693347765313,-0.00010068445189719997,-0.0018303925519044062,-0.00026796504732608186,-1.3246657708534623e-06,-9.275715964170813e-05,-5.546492815482749e-05,-5.97371555351329e-05,-0.000462741604358063
55,0.9166666666666666,0.00018197658722854013,-3.239724072406824e-05,-1.4078992062939552e-05,0.00023302431892170808,-0.000543437525714432,-3.519461055442039e-05,-0.0009454819229261445,-0.00013067980967790608,-4.273366341366367e-05,5.153803117850652e-05,-0.0003258444161004509,-7.75913259776915e-05,-0.00048492076184417467
56,0.9333333333333332,0.0001556297324783809,9.45930130762272e-05,-8.406428655209145e-05,0.00021067318568648033,0.0006945394050886187,-0.00015564082899199437,4.656177643770436e-05,-6.457974433458306e-05,-4.676911365426764e-06,0.00014034180309955804,-0.00024721081094509833,-0.00010766853832090668,3.280997851241391e-05
57,0.95,4.7994953026876154e-05,0.00012454817034477218,-6.928255943773541e-05,-4.828613151071804e-05,0.0010567112132486313,-0.00032888335226549604,0.00017362446300193377,1.9946333437408098e-05,7.901662731481989e-05,0.00013862203937157577,7.076792561719173e-05,-9.880106732527802e-05,0.0003432571663092406
58,0.9666666666666668,-0.00014711147692944652,4.553037640640773e-05,4.875980715633686e-05,-0.0003579164802325133,0.00042648868710352494,-0.0003926219495534941,-5.930353791041524e-05,0.00014338054831431398,0.00014311111523506847,0.000100777844135424,0.0001973799620320563,1.6165706546446856e-06,0.00015267254332099265
59,0.9833333333333332,-0.0002997257299964673,-3.413369206443326e-05,0.00014413027634618882,-0.0004108017918925651,-0.0002945057859320376,-0.00025817981928555675,0.00015871525217724862,0.0001573716054066589,0.00015724924249931169,6.025765569182465e-05,0.00015425626096971174,7.693256708501582e-05,-6.644071695810125e-05
60,1.0,-5.409241301321499e-05,-2.1056691894330386e-05,8.764054912600183e-05,-0.00010978926443342272,-0.0007330683585906169,2.5455182122669775e-05,0.0004943184264705472,7.777427345821432e-05,7.724731832207249e-05,5.434476811794816e-06,4.712204158223676e-05,8.474043964508265e-05,-0.00020412521715958235
61,1.0166666666666666,0.0003524155043074589,-5.350217604587826e-06,-6.683759261195992e-05,0.00010298568888521194,-0.0007617685410546374,0.00021988056309520234,0.0004798327660578733,-3.439251748850678e-05,-9.139860741316758e-05,-9.09262802444249e-05,-5.173775091180035e-05,0.00012506925383990895,-0.0002148437895475377
62,1.0333333333333334,0.00036761284871611726,-6.222793520119026e-05,-0.000200686878956763,5.7295532301961745e-05,-0.0005637172409740721,0.00017597332307135076,0.00044684052849030967,-0.0001006933798576657,-0.0002439690521146285,-0.00017797710605669233,-4.45352558956004e-05,0.00015388311536506367,-8.69868870868006e-05
63,1.05,0.00012587716392635517,-0.0001090845389428216,-0.00018347940314083865,4.3803574587038594e-05,-0.0003263730994812678,-5.6545719042026626e-05,0.0006128629095932645,-7.868513897980211e-05,-0.00028838000099165866,-0.00015182622718535287,-4.889758804978823e-05,0.00010441171723042045,7.337848156089037e-06
64,1.0666666666666669,-4.4148751001064e-05,-8.909710085982274e-05,6.23192086386628e-05,0.00012914247643070313,7.083100062557136e-05,-0.00030270956672418924,0.000226765287840222,-2.592965154279872e-05,-0.0002347169354292789,-2.2946194865420587e-05,-0.00015519666014748366,-2.0307908791438595e-05,-4.038627855122815e-05
65,1.0833333333333333,-5.297347960491177e-05,-4.3109829947785935e-05,0.00025774343643135845,0.0001678622252565799,0.0005194899756884874,-0.00024616467488196026,-0.0005539933287775276,-1.8145253681580554e-05,-0.00015058109734006472,0.0001154482152606976,-0.000263604233015703,-0.00013768683044681622,-4.802171430688936e-05
66,1.1,-9.09176359703849e-05,-2.770875790851176e-05,0.00023166384074974078,3.562220751904987e-05,0.0008288739904784004,-4.3884187670481046e-05,0.0002009359022608515,-4.034979708306546e-05,-5.030425034975723e-05,0.00022986225478654565,-8.00580816322046e-05,-0.00016935621901950832,0.00010273064096690552
67,1.1166666666666667,-0.00034185145321103663,-2.4602040953347822e-05,0.00012258263316782897,-0.0001557289886614339,0.001009095935483198,-6.767252813718612e-05,0.0010724266730853182,-4.8062169731620606e-05,5.215579472559088e-05,0.0002583641505682587,0.0001812472614547453,-8.620943816122681e-05,0.00024146594896276382
68,1.1333333333333333,-0.0004401820601243396,1.5451397913803834e-05,-2.4584061202132738e-05,-0.0002554589049414858,0.0008703713480368782,-0.000134081897987329,0.00015201106081362678,-3.056011293648557e-05,0.0001143564238193908,0.00012829190223628606,0.0001567216600031922,4.8499200306771005e-05,0.00023295180625951788
69,1.15,0.00013491335087952055,5.5476372397296867e-05,-0.0001722901952705065,-0.0001778893437364863,0.0003067440181818064,-6.55257560819997e-05,-0.0009272429390915357,-6.588371681784334e-06,0.00016460735319440693,-0.00010278979978875052,2.6594347273871507e-05,9.98860497044403e-05,0.00010833983238317551
70,1.1666666666666667,0.0004806969999897048,4.6827692895967806e-05,-0.00024696186755352964,2.3028837197058556e-05,-0.0004530380813804135,2.484551630844219e-06,-0.0012317965060173186,-1.6349721214132526e-06,0.00023178883559101768,-0.0002786528560240358,-4.069989704161438e-05,3.507110208498038e-05,-7.216727544254696e-05
71,1.1833333333333331,0.00021746255767712694,9.74660165575069e-06,-0.0001432328024666075,9.837965374678177e-05,-0.0009809120179754558,2.147998516005667e-05,-0.0010398023471577522,-1.3019231961072548e-05,0.0002835304361662002,-0.0002716777708052011,4.019526602212477e-05,-6.413602238583397e-05,-0.00022379500536145991
72,1.2,3.369266107880605e-05,-3.376100143319749e-05,1.7139446233523195e-05,1.1375867924401178e-07,-0.0010637371259186541,4.1268113095732634e-05,-0.0006882653785969823,-1.326835706733714e-05,0.0002543016334802465,-0.00012103581753892329,0.00012638635221498892,-9.848933517569807e-05,-0.00030852746815963287
73,1.2166666666666666,-7.597797652641417e-05,-6.652116279800275e-05,1.4030180412859781e-05,-8.532740558041905e-05,-0.0008281376833744094,3.8089333999346e-05,-0.00019497662661514955,5.668580391335267e-06,0.00010049337775339497,-3.2772824419357845e-05,1.8875176771144338e-05,-5.2795697044318314e-05,-0.0003102434212313682
74,1.2333333333333334,-0.00017725123339828455,-5.835111287839849e-05,-8.716035817974907e-05,-5.7154719866754804e-05,-0.00037329486850261686,-6.413510856187926e-06,0.0001562974756876643,1.90385405073594e-06,-0.00011885767773888031,2.5525691567448446e-06,-0.00020109483525618995,-2.526091580554472e-05,-0.00010145675831598245
75,1.25,-0.00031531356504832454,-1.299030994467358e-05,-8.441611357931639e-05,4.401835204112932e-05,1.9880084053960033e-05,-6.459673166834897e-05,0.00019688904118541988,1.05224483767616e-05,-0.0002672484106020203,7.835842522327273e-05,-0.00020665318972108086,-2.8702403085135918e-05,6.342441235219744e-05
76,1.2666666666666666,-0.000429830061496796,2.471553635526529e-05,9.73817435240062e-05,8.369237326435483e-05,6.283501650654478e-05,-0.00010811868492398372,0.0001918677510648239,6.754554449609352e-05,-0.0002455753545754717,0.00010272182753869551,6.473915216767979e-05,1.3557485824317088e-06,-4.3305575729927755e-07
77,1.2833333333333334,-9.472934723990818e-05,4.874251067919251e-05,0.00023504049777325542,1.7041693919960123e-05,-1.9531680128002176e-05,-5.5453877393353324e-05,0.00019064970055118665,6.841051171601023e-05,-7.125166624292095e-05,6.26477768584052e-05,0.00015817138379849735,3.4432047544623334e-05,-3.988959352743237e-05
78,1.3,0.00011384353443141883,5.899152028843838e-05,0.0001775996748995439,-7.022435162506497e-05,-3.798011359580774e-05,4.819316290005487e-05,0.00017213773466847416,-1.656825871832749e-05,7.653916406255004e-05,-5.23679581768084e-06,2.585024661694863e-05,2.4404134320549724e-05,3.41912302851703e-05
79,1.3166666666666669,-7.169365271082311e-05,2.57237317237054e-05,3.134883033970715e-05,-9.30204404349932e-05,-2.8764128635567744e-05,2.096008774340804e-05,0.00014696032529778048,-9.564930834328266e-05,5.273373393309671e-05,-8.989113126522339e-05,-3.879766837520192e-05,9.600981941253612e-06,0.00013806655044211287
80,1.3333333333333333,0.00023922637088563052,-3.2333016165283e-05,-0.00010264140119364189,-5.5643882868967735e-05,-2.271674359828488e-05,-2.840621320765639e-05,0.00010710784615557427,-7.362622967396664e-06,-6.39518700413368e-05,-0.00014285533391706894,-4.964011807172765e-05,2.953680371518255e-05,0.00019403832975299577
81,1.35,0.0005030878236117253,-5.051308007642002e-05,-0.0001643669607508202,-2.3262203593354634e-05,-1.9320394324022014e-05,4.4570125031406684e-05,6.942344284215627e-06,8.6717165095236e-05,-0.00012271023618464183,-6.836159532454047e-05,-7.32854274742622e-05,4.80978060462308e-05,0.0002286648887384946
82,1.3666666666666667,0.00023713723611263569,-2.7398777465125622e-05,-0.00016413763722317819,-1.242019984158285e-05,5.26905072458929e-07,5.983817197574593e-05,-9.890258283948826e-05,3.9576524070965025e-06,-8.62620937125237e-05,7.25725928829174e-06,-0.00010502296362988042,3.4612791560471534e-05,0.00018463790908644607
83,1.3833333333333333,-0.00015348928525834687,-2.4775971004432126e-05,-0.00014772752939406293,3.2823420733777855e-05,3.0247213158325e-05,-3.205325762854556e-05,9.420230730277659e-05,-7.840325969325643e-05,-3.578975038915654e-05,-1.8136134195667806e-06,-8.998648034746784e-05,9.178256996266511e-06,-5.1284990604398605e-06
84,1.4,-0.0004909773585776584,-2.1714145937407472e-05,-6.738232051668603e-05,0.00011127895404390335,4.180691094032011e-05,-8.983276727056199e-05,0.0005844744873087468,4.3480270989184174e-05,-2.3385017163427262e-05,5.769520399954102e-05,2.8239613140140492e-05,-1.2831508786431537e-05,-0.00022098617696836986
85,1.4166666666666667,-0.0002723297083280117,4.0260343869345675e-05,5.8621789391765835e-05,0.0001708575164790215,2.60363171081087e-05,-3.84296757568076e-05,0.0008221077531499517,0.00021233875934779727,-3.367246040252567e-05,0.00010714995483152063,0.00012796156231800396,-3.35469467226603e-05,-0.00020909933786703686
86,1.4333333333333331,0.0002134547910282046,7.949546392909525e-05,8.733293921697218e-05,0.00018569055094125276,-3.2777193143708195e-06,7.476054066202796e-05,0.000461800901802748,0.00023802089626333842,-5.337621875522503e-05,5.4739225608482585e-05,9.090463084284272e-05,-4.905077552564147e-05,-3.305188357736414e-06
87,1.45,0.00016895897583185275,3.9477978052314934e-05,4.4093397584696976e-05,0.0001243774959002143,-2.2867469474434205e-05,0.00012919188173060692,-0.0005268490780946443,0.00019296798945145284,-6.807717392418592e-05,-2.6312102807053386e-05,-2.513399209263682e-05,-3.905041851542669e-05,4.927158001436776e-05
88,1.4666666666666666,-8.438137849048078e-05,-2.4116874389444704e-05,1.3131212252485682e-05,-3.461905582673397e-05,-2.3105451138090552e-05,0.00011839012799394821,-0.0014620936459934443,3.192291847828793e-05,-3.9298025006699594e-05,-7.274585755629019e-05,-0.00013569756497291242,-1.8490830295480936e-05,-2.6778869742548307e-05
89,1.4833333333333334,-0.00017959076694017576,-3.250900541313024e-05,1.604769211792427e-06,-0.0001439279273981192,-7.846533817185041e-06,6.725877837765427e-05,0.0003898515925546747,-0.00014035765161151472,1.227376264683095e-05,1.8958226156410917e-05,-0.00013043732421158814,-3.797311650979306e-05,0.0001349327876042001
90,1.5,-5.364554216152434e-05,8.01052060681484e-05,-3.534458918432251e-07,6.694147746093119e-05,1.8897233569945278e-05,-2.8831844558367708e-05,0.001996913904423609,3.370301046631889e-05,5.3378466077308125e-06,0.0001806692707728521,-1.9024455336811726e-05,-4.5115432603157795e-05,0.00042033480955668717
