Frame#,Time,Nose,LEye,LEar,LShoulder,LElbow,LWrist,LHip,REye,REar,RShoulder,RElbow,RWrist,RHip
18,0.3,0.010725055526568009,0.007330910028461907,0.00407399380307174,0.013810818543868947,0.06931340253883433,0.0559749785979117,0.08909220976169224,0.00981247056344511,0.004999315980264511,0.00807932823443167,0.006026511101466962,0.008415495914789151,0.010301955972774073
19,0.3166666666666666,0.009881343549182277,0.011773542353029442,0.005768788577867873,0.01716354029469376,0.07353411982735106,0.06214542750485143,0.04389709891282768,0.010736116231377262,0.007841637599265592,0.007394857483780606,0.006173532588430535,0.014674369860920482,0.013229417104276015
20,0.3333333333333333,0.00847405174000873,0.013469543852491987,0.007964816848868073,0.01793153329181209,0.07353488903413265,0.07038898177018066,0.022109500925778337,0.010050663835274289,0.009742360302787356,0.008713902486301441,0.0077167280362471675,0.024601506975465884,0.015286570356994772
21,0.35,0.009004429554742406,0.013943556588938654,0.009881313007945432,0.01623913508131223,0.06957335084325253,0.07791582352533166,0.04209093472884298,0.007723631152125968,0.00967624991071829,0.008857513535230779,0.008104411315903212,0.029310753800315767,0.015476435208990842
22,0.3666666666666666,0.00942470144176537,0.014251376694591476,0.010419428958128177,0.013167753054907493,0.06275952310807938,0.08163872841350472,0.052841321199785865,0.005306747573463102,0.008138828850566989,0.008089984344403708,0.007250427144019999,0.027945976635876342,0.014520702331885491
23,0.3833333333333333,0.010269304202317404,0.013193682793344996,0.009879351887480377,0.010662321743905882,0.05455210718952436,0.08005650935776551,0.060264781139407086,0.004636549110481435,0.006980096764363439,0.008915230005290492,0.006101251232253909,0.022203223909030213,0.013200120955553568
24,0.4,0.01398151365977903,0.010669583639191505,0.009622849298084898,0.010608173613300562,0.0463149431653729,0.07476773623810505,0.07020404485217845,0.004926190806852556,0.007772106832898824,0.01046682109964914,0.006235070413800264,0.014136897603373296,0.01178130851295471
25,0.4166666666666667,0.017849258556894225,0.008894286481127332,0.009940040797300414,0.011692876472125704,0.039421090340650125,0.06936258514497318,0.08336827288942363,0.005384450938747954,0.008682538433924617,0.010089814372772447,0.007528348100312113,0.005766967394220338,0.010525299295558184
26,0.4333333333333333,0.019366339932092958,0.00907779072308795,0.010137350005179124,0.011823213594264644,0.035383112054047226,0.06709466905898119,0.09564696637398235,0.006095368710292362,0.007797347339254039,0.00758582131230143,0.008587539732306746,0.0015388859032305995,0.012266290926333523
27,0.45,0.018280314802775442,0.009587833054166214,0.009791953193754924,0.010646002807490748,0.034480809880810134,0.06989353534564252,0.10090586027241526,0.006678386718681133,0.005965690474724226,0.005150531038099526,0.008571367746757909,0.007665136999693458,0.01934821798911284
28,0.4666666666666667,0.015034853353096539,0.009692736016561405,0.008820192081417025,0.008943909691612977,0.0350848311956058,0.07796863138723534,0.11517434233363931,0.006375379113671266,0.005145695684566623,0.005750035482435665,0.0071036995094094476,0.013704119211513228,0.02899189507672876
29,0.4833333333333333,0.011252011763305467,0.009884526955902015,0.007773706024786502,0.008078606567214708,0.03463239846859,0.0900355469535834,0.14778454777651695,0.005415282267905573,0.005095370489574898,0.008508456566775756,0.005308608946512136,0.019142385773154507,0.036679106421981814
30,0.5,0.010400211362140345,0.010596054417815623,0.008151386283297717,0.009524494590084297,0.0315419561381316,0.10403536194724311,0.16368539901722579,0.005169842042266078,0.005444547302382844,0.01422323774341256,0.005158739479798534,0.020393992726311656,0.03767663899951603
31,0.5166666666666667,0.011721500142767485,0.011505989243426433,0.010170557841843992,0.012508144602879809,0.026725834210452135,0.11731754654979645,0.14581911611543286,0.006829938859838926,0.0055227104515694425,0.021749706287001222,0.005495690225352684,0.014111588667562916,0.030211681795841494
32,0.5333333333333333,0.012182028300853916,0.011983722930038358,0.01176655019989919,0.015531493329845821,0.022312448666781663,0.12733926832626596,0.10970541660522659,0.009775989480043847,0.005429707560626953,0.02773750789193117,0.0055265605001185965,0.006954165144065892,0.017375501918021313
33,0.55,0.011226782165943496,0.011587457629633731,0.01173665413048283,0.018235972585473693,0.01933158421549908,0.13288214447910782,0.07275549714926419,0.012520572008570059,0.007730909538184029,0.030412880963772718,0.005497498301094361,0.016521297164284694,0.0077460976475440795
34,0.5666666666666667,0.007336847967613591,0.010235771130870961,0.010752154606703203,0.020246254008674164,0.017365725424616597,0.13389506412205343,0.03691402428889851,0.014665987546403234,0.011181020805053416,0.02931928378523053,0.005230005770226041,0.02304603482756037,0.01679260061081842
35,0.5833333333333334,0.005547075295548515,0.008420788289127127,0.010101373768212376,0.020642150542742765,0.01570854745704967,0.13002564391355362,0.020895741442305306,0.016421428962760946,0.012987346615674617,0.024546914025326206,0.0051880648117606605,0.021843799083001915,0.029290014768362668
36,0.6,0.010972042546471376,0.0069176240232729155,0.009768528046243778,0.01914301751170312,0.01456213477791762,0.12076166834357194,0.0664253722539883,0.017433011958696384,0.011550826133876535,0.017460823211263268,0.005272343449160131,0.015971409437592923,0.0401124483578358
37,0.6166666666666667,0.012464875139771785,0.006265502594419749,0.009053770541566178,0.016940163201997593,0.01439609938680066,0.10724776181155105,0.12149736813095743,0.016897259846007335,0.00787103764177651,0.010783690630473615,0.004753043614821922,0.009285140677432097,0.04485211195770256
38,0.6333333333333333,0.011448550780364403,0.005950534350307495,0.007969401402198832,0.015870281075213245,0.014348723006411327,0.09272568400024031,0.16875026887831973,0.014675357370863812,0.00762755861760779,0.006543828904488489,0.0034538573100074553,0.004530336358657829,0.03718476994210818
39,0.65,0.01313844568722418,0.005841080191372948,0.007211397309203154,0.017384382766143434,0.013093593973774326,0.08080502910981308,0.18221710142902298,0.011581013307126792,0.010941755404512124,0.0044966344545585984,0.0034460365686194375,0.004405762406576598,0.019518205926698846
40,0.6666666666666666,0.014882039302643571,0.0071403335481670886,0.007420535605983744,0.020549522482736247,0.010592330652448148,0.07348537486543716,0.13712851432458625,0.008513811239254791,0.012154470855712878,0.004889877836483773,0.006319256576176276,0.005626424193402001,0.016271154141369214
41,0.6833333333333333,0.01510003431035322,0.009557094408616643,0.00817276988899382,0.0223431042284402,0.012827680720840904,0.06998542827442625,0.04357467247878394,0.006089243124042595,0.010396603921254063,0.0067175303538716934,0.009806495768501584,0.005575538601569063,0.019718321359072845
42,0.7,0.013434900662920825,0.012179716453231371,0.008890921661182771,0.021839694330338073,0.02318717684039689,0.06765376664470038,0.05152458629685586,0.005277503641264917,0.00779172723782381,0.0081626220509686,0.012731679169165028,0.0045845914914225605,0.015327878754631699
43,0.7166666666666667,0.010430233355041988,0.014246171791611365,0.009838756204185437,0.020819481719364957,0.03264028658090016,0.06473032532523734,0.10088905147057298,0.007007255083630242,0.00706327125265371,0.00875809049293787,0.014364691579216403,0.0036281067063501336,0.018710730971306225
44,0.7333333333333333,0.011190433266462024,0.015410948933479534,0.011255592765862438,0.020289146569686355,0.03569607923615583,0.060871776308276934,0.1116071684383045,0.009930036068562739,0.007860599078701916,0.008520197458606618,0.012442385985809802,0.003243764365866893,0.0242651360260746
45,0.75,0.01352240720421266,0.01533237540273744,0.012404842737677524,0.01901098162911095,0.03300713762785873,0.05634136279790587,0.11441221087934716,0.01150071766384891,0.008567501806027356,0.007769797301059572,0.0056400710976942285,0.0026886229246163096,0.02453780083484053
46,0.7666666666666667,0.011730504181414922,0.013311724870264392,0.012071105110507269,0.01563720575995542,0.027666271123213997,0.051721205633993794,0.12025418638799024,0.010579871804522955,0.008672047899567778,0.006638507954805478,0.008289288905277832,0.0019649705295841204,0.02035499076119059
47,0.7833333333333333,0.008617479194229593,0.010120725366711944,0.0102422746299902,0.010762215502983879,0.0218402935183759,0.047662592169422355,0.12225222751568511,0.008495160125462344,0.008029909250418923,0.004982910731067519,0.01606642543015717,0.0023881376198865464,0.014075092493759517
48,0.8,0.009917184519575455,0.007816166746075987,0.008832119147461471,0.006729774851012274,0.01671055536247486,0.044204530550970816,0.11165892308832874,0.007378534863517226,0.0070287523296596105,0.004245023805354668,0.018405705469271054,0.0036370255853946515,0.008013952995659783
49,0.8166666666666667,0.010896238658176984,0.007394366100422168,0.008861109419485817,0.005091238783947708,0.013273946562998911,0.0404975719299268,0.09065193119260186,0.007915701196896609,0.006309360273544641,0.005742718328489673,0.01611276912234915,0.004896327091841072,0.003766711789609169
50,0.8333333333333334,0.00949344018018629,0.007834669851164273,0.008074589179381744,0.005017649538817273,0.013084632238641446,0.03586401678554934,0.07671008887980857,0.009561598866268483,0.0059871897599290905,0.007101361298893675,0.011414375819564946,0.005768921373611395,0.005211372075684789
51,0.85,0.007503686400997444,0.007926614437943732,0.005356039535348925,0.005630866915943655,0.017244490684461006,0.03058916386638263,0.07299683728784281,0.010843772703717886,0.006005623934459983,0.006965963872944592,0.0066529487562014405,0.005957712428636084,0.010416507882154062
52,0.8666666666666667,0.00609280055958317,0.007067639258466055,0.0029996156025566575,0.006202743867263042,0.023148746806679388,0.025447428201166505,0.06489197737257338,0.010062622922562589,0.006419299173018325,0.005404545454207782,0.006278753454984912,0.005330244707275731,0.015268775776439774
53,0.8833333333333333,0.005300817831872669,0.005362122881902611,0.0041947279588642325,0.006432550416396555,0.0249895371518858,0.021437248224335542,0.04728769322101181,0.007147498702481487,0.007093657552421077,0.0033169827235605526,0.009193914319697473,0.004398087076802417,0.016979253241881626
54,0.9,0.005942233790120696,0.0035001451277283297,0.005713528663636721,0.006842895535056804,0.01911218017843534,0.019559375549130772,0.026786223923355584,0.003781488419119876,0.00744449828689698,0.001697865147833592,0.010333208558623207,0.0037939701061251566,0.014008881506982235
55,0.9166666666666666,0.007743421560181827,0.0023930950938671155,0.006070253509983839,0.008609340876864333,0.007326150456355176,0.01942355918639154,0.010679842182923692,0.0017881977559598495,0.007067164237004008,0.0014618395307263899,0.008084615756600922,0.0032033439660997596,0.007724421154720367
56,0.9333333333333332,0.009581765534691498,0.002852200313246965,0.00543194882237793,0.011503381913490967,0.008243429664146698,0.018855483338042364,0.007876585464832695,0.001167892225561754,0.006589825018623707,0.0027286257714037223,0.0038163202366141877,0.0022421435865713265,0.004310466270098743
57,0.95,0.010856016209749445,0.00428495535539166,0.00438896777894201,0.01282280459059394,0.02121693855812755,0.016310742606551652,0.011611077711677778,0.0004966028692681883,0.006973626009695474,0.004268675592717551,0.0031403995376989564,0.001049973199681626,0.008380620724968646
58,0.9666666666666668,0.010541664595229022,0.005343163720142409,0.0040462976336232215,0.010537659283276605,0.029377653929119323,0.012277816292732445,0.01134907472487137,0.001566818894309916,0.008170157564920105,0.005501066558835237,0.005231678748958022,0.00026612224006576597,0.011175609596283553
59,0.9833333333333332,0.007913786671160515,0.005195562883519814,0.005364163922068748,0.005664474985943674,0.02974671230019805,0.008458303615481772,0.010425006953469474,0.003364213835554468,0.009835848314396843,0.006284232475426031,0.007087998778340082,0.0010823046127745198,0.011434071591388498
60,1.0,0.004547149995299676,0.0046604898788537436,0.006928903160546998,0.0023216234454253026,0.02348753821047857,0.007114219907021309,0.014523379768416342,0.0047142510024430935,0.011315142414906339,0.006706219672671731,0.008316803968352257,0.0018047735817660823,0.009846795257121529
61,1.0166666666666666,0.006831938410896215,0.004774429045633207,0.007116974904588784,0.0034686896972752194,0.01508534512838571,0.008967407257935166,0.02031137548288042,0.004919699304718754,0.011380794680838292,0.006392922011661927,0.008030439609984818,0.0027771134056761727,0.007351567248196851
62,1.0333333333333334,0.011595460081448853,0.004553485526761987,0.0055921513083077995,0.004381337223129542,0.008252167389385822,0.011511831168925356,0.024120035089573808,0.0040264006526729585,0.009487170266642987,0.004887694067783233,0.007282048950116251,0.004306158658564261,0.005549919466170775
63,1.05,0.01418419538521856,0.003529870341609401,0.0031032373254535244,0.004614600343314454,0.003811000308904267,0.012486873719362182,0.02924818605268661,0.00290583170756544,0.0065014136385457225,0.0028333798905280805,0.00713973449207281,0.005854775712977446,0.005611829506460839
64,1.0666666666666669,0.014113003359975958,0.0023717947479055547,0.0019225632454910268,0.005257408714870313,0.001724705399760466,0.010380916788084824,0.0363772932814391,0.0024526978730769157,0.003719570246809813,0.0018511695240761754,0.006304097189120486,0.00639439300317267,0.005696676429292556
65,1.0833333333333333,0.01330122036519728,0.0017479283244129463,0.004349621498226781,0.007197449871928517,0.005227620321415694,0.006432682384878397,0.03378349180949105,0.0023872386767094657,0.0018070749299601444,0.002374455993219669,0.004035801289123136,0.005448617537148674,0.004804103935436276
66,1.1,0.013053533767877722,0.0015095981489498362,0.007077431974118196,0.00861465322000191,0.012114504913530215,0.005457623290445619,0.025297426705888547,0.0020897927994453047,0.0007079483000085192,0.004160133829290128,0.0010320125288064252,0.0036406563942363458,0.004736242143154768
67,1.1166666666666667,0.011482867645789582,0.001193753166242711,0.008982898313221596,0.007909894022309514,0.0218051001309837,0.005554998631468777,0.037802209854708085,0.0015802427350481566,0.0008009899229649997,0.006971701088950582,0.0024346396564790445,0.002061493156758508,0.006858716754774386
68,1.1333333333333333,0.00621650470365699,0.0010175573298828798,0.009529084637474775,0.005500073446773232,0.032296423623194175,0.004104172727701897,0.04674596016759491,0.0011285494048128928,0.001751064194520337,0.0093274168406553,0.004656957757901331,0.0019164676310118097,0.009565561122410044
69,1.15,0.00267922644330279,0.0015027811245187878,0.00849121708917894,0.0028007159234797983,0.039212527091721266,0.0028733606717221962,0.040842431070980616,0.0009690404763184452,0.0030881183993528155,0.009537539133676304,0.005569072856542889,0.003031477162893928,0.011517752879964744
70,1.1666666666666667,0.0089147717212474,0.002127084777828817,0.006083280732064645,0.0019422865720435066,0.038431303986830305,0.0027936576060619022,0.028201101385764198,0.000996781971177206,0.005043211258408476,0.00727162084488029,0.005188844703378761,0.003914188625100616,0.011732357770073556
71,1.1833333333333331,0.012293166443096885,0.002439334982438144,0.003551979738108348,0.003261292667420969,0.030151765464112995,0.0029230517043390804,0.016206500950634247,0.0009363410338901802,0.007723895111173169,0.003964482013195588,0.004755074915710601,0.0037328992045935353,0.010074407371113805
72,1.2,0.013264022874789939,0.002322016810943831,0.0032186246827324958,0.003909879646979142,0.018813063627321186,0.0032232573092630355,0.007405054442609151,0.0007363973319557551,0.01071381998173248,0.0018380654287762685,0.005992750023821256,0.002631468177383936,0.007256457662844357
73,1.2166666666666666,0.012967019664673007,0.0017641149537741942,0.003894768662778812,0.0032635678410058494,0.008877022945739912,0.003748413966253733,0.0024411933786946025,0.0006709738925434373,0.0128099277807781,0.001543765662417122,0.0072828019600103796,0.0017631125010795742,0.003903858007921147
74,1.2333333333333334,0.011744463344261656,0.000991593554983776,0.003499228290989691,0.002203331535370761,0.0022503099598329994,0.003985043989249956,0.0035055219103061596,0.0008497689397824604,0.01272368753680038,0.0011826089403891116,0.006370253559244143,0.0015755542364975699,0.001051589238216993
75,1.25,0.009421994996707315,0.0005970926962062243,0.0021515614991838307,0.0021204734436707532,0.001411125575687574,0.0036201437491299748,0.005567142892447889,0.0007090509735581561,0.010432774226000493,0.0015948170455520189,0.0032609052548865807,0.0012578941849686798,0.0018747228416014978
76,1.2666666666666666,0.005438192043295165,0.0007317873560903044,0.0018109060194033636,0.003083698576193347,0.0026479116409122002,0.0026931093558829763,0.007443302734014557,0.0010602179073176923,0.007378719324759973,0.002749777444854566,0.002237189764822526,0.0010015061747948514,0.002320077485260942
77,1.2833333333333334,0.0008253937667713958,0.00109140342331153,0.004099196369663955,0.0037943209089578503,0.0026678259058184697,0.0014577700506503003,0.009404497913744366,0.0020599618634800265,0.0055212671344910605,0.003649253596325929,0.004555688298240177,0.0012850091566173139,0.0018660617264555123
78,1.3,0.0035436050984970014,0.0017066375696741546,0.006511715974868472,0.0034245324545925495,0.0022572780383521567,0.0015840318080159099,0.01125629674503829,0.002428428141637897,0.005953685999901554,0.00400273298202267,0.005400617440792474,0.0016901471256873181,0.0015222856147122945
79,1.3166666666666669,0.003102264455399772,0.0022712338290802976,0.007651189867654833,0.0023898338764565506,0.0019082236339023149,0.0024216333086513977,0.01284725260711385,0.0017285966891134768,0.007052050415742061,0.0035445176799723125,0.005072693230579149,0.0017730918430283085,0.0025498863321589183
80,1.3333333333333333,0.002109732044280539,0.002221112204148263,0.007138692581662615,0.0015641236458926856,0.0016819954656408017,0.0020032335628840706,0.014195503250993901,0.0005154419747722438,0.007008360678563488,0.0022049103567182023,0.004624664073288435,0.0018821667645123905,0.004283616623554552
81,1.35,0.007886791873112383,0.0016245735057746377,0.005598361843781995,0.001276956219077196,0.001453888761936617,0.00185350904449827,0.014989409530225335,0.0015813442297655435,0.005773013014915325,0.0006874110016309336,0.004079890869144596,0.0023638279173319593,0.006430652927218833
82,1.3666666666666667,0.012171488516515044,0.0012108506026198623,0.003851353366646211,0.001098879574025593,0.0012955875791603613,0.002894636063512204,0.014334350136678213,0.0022497852766769637,0.004554155954870652,0.0008376784502273927,0.0031589555238031907,0.0028441228854370064,0.008856914398324443
83,1.3833333333333333,0.012629536595365096,0.0010765979564721253,0.0023156090993184317,0.0010285522222455389,0.0014644268633857958,0.0030502724840131886,0.01301135787343557,0.0016604972779074734,0.004047771140664851,0.0008325561873967685,0.0019794315965469874,0.00305608374854139,0.010123411108947756
84,1.4,0.009101702811348106,0.0007153311825312198,0.0008968027787649523,0.00175534798870115,0.0019005318423268613,0.002253570910941293,0.016218396282733746,0.000681720082811835,0.003838360947087521,0.000801406181836057,0.0013592259168538337,0.003027688025362337,0.008754344417115647
85,1.4166666666666667,0.002809989423811928,0.0006423150377239759,0.0009679626889847111,0.003254131303123606,0.002300565082192198,0.0012536171386019488,0.024700847619610507,0.002530102697691157,0.0035800707973963055,0.001986460267387589,0.0025442238593497975,0.0027994535728127594,0.0057036875695803575
86,1.4333333333333331,0.0036551086447878726,0.0015205380599181333,0.002069238566600269,0.00517249831828158,0.002421258184489035,0.001484977395805141,0.03266055134573278,0.004928495269767781,0.0031649117390370077,0.0029444052784664697,0.003918457163213913,0.002356749090909131,0.00457235765977491
87,1.45,0.00707908524437602,0.002232224316305881,0.0027146214733241546,0.006967942321948662,0.0022350106959047817,0.002748827951842508,0.03393686565566546,0.007290520622957926,0.002512546422291805,0.0030812447795572403,0.004362316476206652,0.00181843806229993,0.005637583802425629
88,1.4666666666666666,0.007034288161424928,0.002310097620964432,0.0029511065182942085,0.007660048236285866,0.001963908795000351,0.00406881503041728,0.02212356978383989,0.008787855058796838,0.001803368260553289,0.002418163222325402,0.0034157773213611764,0.001575740720600597,0.005557789260062265
89,1.4833333333333334,0.005391457674566404,0.0017498868285169868,0.002977245718373868,0.006275561205413982,0.0017729016731429705,0.005116630511721472,0.0046949927357965784,0.007928978992523684,0.001726585922157813,0.0016263276284314368,0.0016483651767484032,0.0014486214563903114,0.005102006407574663
90,1.5,0.003442472822621412,0.001659917512701827,0.002983201902530057,0.004781489688323481,0.0018069781186566504,0.005413990597970365,0.029920601634933385,0.005980702026566543,0.0020488435134899084,0.0027973277454536203,0.000807030837129414,0.0008162783904047357,0.008256445012146268
91,1.5166666666666666,0.004318546831335918,0.003351990949879955,0.0029701768005370036,0.007614390754632606,0.002150846344541876,0.0045399936205541185,0.04463327082426875,0.008603039201850063,0.0018333428543124294,0.00523971304388848,0.0012678760700121686,0.0005463128043271555,0.013508702598708407
92,1.5333333333333334,0.0068702782332343785,0.0054223712208336956,0.0026353650863495917,0.00955471722290598,0.0024545429615456735,0.003022666257244981,0.045611645415170946,0.010664526776879943,0.0012044160010834324,0.007284788284047196,0.0014484712451659147,0.002034151220044352,0.017049257233265294
93,1.55,0.007020456514594924,0.006727192782067713,0.001870505368274485,0.007772243749092386,0.0021228812460167756,0.002939263233488262,0.038674196105946246,0.008285304558549964,0.0010730378257373745,0.007794648509100624,0.0036916640191542987,0.003738920439935909,0.016375495243836698
94,1.5666666666666669,0.005709995302893097,0.006597622493955931,0.0013734706597654245,0.003605559984332363,0.002135876595898561,0.004070895837220638,0.02996184392434761,0.005601511269721534,0.0015091596047947067,0.006552592253068817,0.00706037154773469,0.004847406980820284,0.012182001242845835
95,1.5833333333333333,0.004384508292440416,0.005167987970187364,0.001198694533717402,0.003267847436165699,0.006351365117199647,0.00456862162620675,0.021966668473973123,0.00940123743442394,0.0018009127738092805,0.004608252281810413,0.009266132027992847,0.004877376092568841,0.007489500398894674
96,1.6,0.005820066612671272,0.0033155546375508694,0.0012406725546838088,0.007415194409147709,0.013574936783642796,0.0042247434718703574,0.013923839513482819,0.012600581998891516,0.0017482199713065294,0.0032167158895741494,0.00876750217686828,0.004211028173835252,0.005722400405422517
97,1.6166666666666667,0.009582298397263262,0.0017340171142641897,0.002015679374477191,0.009834419030639203,0.02185005859860479,0.003957480456999842,0.0200527121550471,0.010759140495739774,0.0015183245616026257,0.002546912257306165,0.005837374675031246,0.0035152873684184296,0.008681265448714068
98,1.6333333333333333,0.011279455433908932,0.0007174583424460223,0.002732796953715229,0.009395111521211046,0.028270355565357355,0.005489043644976925,0.041427969593899015,0.0046467959499501,0.0019089570602423785,0.0023033362224468444,0.0058412442338412725,0.0030611383576670302,0.012588609571238325
99,1.65,0.008287117002258804,0.0028884301392156308,0.0030651081003588033,0.006400138028791066,0.030595937153101195,0.009185923415301583,0.06076981278938305,0.0058972641814531174,0.002786752557463363,0.003001824167902187,0.010481363308328566,0.002781562818941521,0.014442373174333063
100,1.6666666666666667,0.005194227734292997,0.00619917263807521,0.0026455059723893815,0.0031421541790568365,0.028103781483369845,0.013895751570837866,0.06945705046601017,0.010691882403419721,0.003065564540208081,0.004935193592774778,0.013597058156294063,0.0025521545924774946,0.0136745059036213
101,1.6833333333333331,0.013123513328955666,0.009556056336218664,0.0017191696970818436,0.004797783226358685,0.0201253827193385,0.01818378594153184,0.06591051099126452,0.011230172141243496,0.0023928231119482923,0.00698287884019112,0.013190943410838773,0.0023271138194351174,0.011509874192196998
102,1.7,0.018302314666448542,0.011546145373139263,0.003622569274603997,0.005921581334123053,0.0070749564402181365,0.02142828150084053,0.05607819831795747,0.008531276967718689,0.0012302188568377283,0.007767899672770259,0.010128941499239564,0.0027266517851829587,0.008509566859185004
103,1.7166666666666666,0.017799187637050278,0.010652621627322946,0.007442560526051649,0.004347026259312634,0.007944364570763125,0.02441684656208554,0.04798371772925471,0.005193504226270643,0.0021147350097842775,0.006713499433067859,0.006742128726558157,0.0041941112455442485,0.004847075839246269
104,1.7333333333333334,0.014619196580802449,0.007351955910450453,0.011273963427753504,0.0036194086700160263,0.016996668856911323,0.029021261748659304,0.044051508028645533,0.0047695187151426495,0.005024484537033569,0.004560122832344786,0.005512385287356898,0.005703505544251839,0.003553300889430711
105,1.75,0.011722990766520312,0.005443442561397323,0.01342065985859807,0.003481965965723275,0.017001760852813113,0.036857502660077826,0.04073072600172355,0.00774030053117567,0.008876181250122402,0.003055049441895359,0.007875533267229052,0.006350850942475913,0.004250421943152817
106,1.7666666666666666,0.00955211214620768,0.006975022779659158,0.013175053159419196,0.0018292197467109652,0.011592454724130162,0.04767618295665009,0.036343444525935235,0.011317950361722288,0.01323200269219332,0.0028841987127224216,0.01249802935846137,0.006210260071083891,0.004186696610467938
107,1.7833333333333334,0.008046051307232467,0.009846882295403266,0.011789958800788158,0.0032684825087681774,0.012481015877023422,0.059425019879089686,0.031555226630494676,0.014294466439573163,0.016867897830855273,0.0026048569551855158,0.016471900125622743,0.006070603675721633,0.005764530823953068
