Frame#,Time,Abdomen_rot,Abdomen,calcn_l_rot,calcn_l,calcn_r_rot,calcn_r,femur_l_rot,femur_l,femur_r_rot,femur_r,hand_l_rot,hand_l,hand_r_rot,hand_r,head_rot,head,humerus_l_rot,humerus_l,humerus_r_rot,humerus_r,lumbar1_rot,lumbar1,lumbar2_rot,lumbar2,lumbar3_rot,lumbar3,lumbar4_rot,lumbar4,lumbar5_rot,lumbar5,patella_l_rot,patella_l,patella_r_rot,patella_r,pelvis_rot,pelvis,radius_l_rot,radius_l,radius_r_rot,radius_r,sacrum_rot,sacrum,talus_l_rot,talus_l,talus_r_rot,talus_r,tibia_l_rot,tibia_l,tibia_r_rot,tibia_r,toes_l_rot,toes_l,toes_r_rot,toes_r,torso_rot,torso,ulna_l_rot,ulna_l,ulna_r_rot,ulna_r
10,0.183,0.00010139808051822735,0.0002453760558775071,0.00010034928473090006,0.0002453760558775071,0.0001174889044020591,0.0003685260299019116,9.277132342755488e-05,0.0004348479903084979,8.788569499049094e-05,0.0004355568640135279,0.00011522483161537963,0.0004355568640135279,0.00012000145480279641,0.0004355568640135283,0.00015215876355392931,0.0004355568640135279,8.547441288498429e-05,0.00033834329771855495,7.269798020785987e-05,0.0004191712248482772,5.835528770193486e-05,0.00041215552629487106,0.00018226770367899372,0.00041215552629487106,0.00019738937579389764,0.00041215552629487106,0.00021216601653079262,0.00041215552629487106,0.00010715265919046901,0.00017043369027483393,0.0001077523116166078,9.386181294984858e-05,0.00010807834698404976,9.59533590436566e-05,0.00010766452249656766,0.00017315065754193378,0.00010672732721528865,0.0002492730644772663,0.00011307232941514519,0.00031358459804332563,0.0005601176811344162,0.001024985284719086,0.00010967362674363256,0.00033583017415935124,8.161675411517542e-05,0.002225198445704801,0.0003744974522202506,0.0015163735101729827,0.00039527560716526555,0.0030748151174326346,0.00036847105325422567,0.0030682118565952057,0.00014748772926865023,0.0031958192147887167,0.00046044174993246093,0.004294491264731014,0.0004620159604760467,0.004835450334571961,0.0008458873302055663,0.004842704770967513
11,0.2,0.00010294754683016813,0.0009594168913729157,9.82461344139199e-05,0.0009594168913729157,0.0001345793585745504,0.0009756458937904895,0.00013180714827110883,0.0009644967851965047,0.00013113238751711237,0.0009772317726670907,0.00033699656441676045,0.0009772317726670907,0.00039812262460019654,0.0009772317726671209,0.0002922762440845939,0.0009772317726671207,9.537604355437898e-05,0.000971780545942827,0.0002191529917156636,0.0010171497460122628,0.00020174435771216348,0.000979798092116983,0.00047865843033020216,0.000979798092116983,0.0005320224953531156,0.0009797980921169953,0.0004786806922047228,0.000979798092116983,9.759301092182058e-05,0.0010032897246667373,0.00011107042396417501,0.0010688212535193888,0.00012140705603054503,0.0011350132381715574,0.00012350347169875586,0.0012274060957784543,0.00011677382204330288,0.0013490372215274851,0.00013479257477256316,0.0014769220288155598,0.0007540417517657745,0.0019562930127333504,0.00017937948484381662,0.0014838798417250042,0.00020818128233833873,0.0017603197197364742,0.00011893657002811357,0.001580611642750752,0.0001214195054879298,0.003916870527014546,0.00024307299840053013,0.0039034649613203156,0.0002182838472829122,0.003023304250699807,0.00026369119626232457,0.003600595595698742,0.00026112966384260575,0.003375397185405798,0.0007083030370466707,0.0033914344525519547
12,0.217,2.534758549998649e-05,0.00044655062163887854,2.8539844571536807e-05,0.00044655062163887854,7.338701463471371e-05,0.00044701595136667195,0.00018978351774449206,0.00044367028431032383,0.00017474536235404433,0.00044556184583753914,0.00022913536851057294,0.00044556184583753914,0.00023081479078356957,0.00044556184583753995,0.00026672069707142724,0.00044556184583753914,2.9328682972225847e-05,0.00047580373721605373,0.0001440573261789873,0.00047508529821959565,0.0001295115443919901,0.00047285589550183935,0.00012680427469788987,0.00047285589550183935,0.00010603387738392795,0.00047285589550184114,0.00018384633921677542,0.00047285589550184114,3.924227187699387e-05,0.00018918783437891685,3.6540919510099903e-05,0.00020743144004507912,3.531218415423496e-05,0.0004845918043898488,3.245398770549858e-05,0.0007288263004920262,2.7129350466900235e-05,0.0009581722575007702,3.6673473891604085e-05,0.0011705382558423393,0.0009655728939315369,0.0018197263669453407,0.00012973902974254247,0.0011603592858559,0.00019115232797011611,0.0014980507646430944,0.0001228459239525009,0.001371718852401383,8.906850740561173e-05,0.002755782198064702,0.0002850725492701218,0.00275067836155623,0.00011855268925731726,0.0009340396090948371,0.00021397884768462684,0.0007624705854480772,0.0002338851982915894,0.0020416759679445836,0.00038758805216253554,0.0020395096202144025
13,0.233,5.029358385176153e-05,0.0009087621680307557,5.0517069500441966e-05,0.0009087621680307557,0.00010895314564296058,0.0009102722484252896,0.0002447377644585719,0.0009112670742097294,0.0002265613009445291,0.0009082660853210236,0.00031268230595101,0.0009082660853210236,0.0003501953195373207,0.000908266085321044,0.0003147868135262109,0.0009082660853210643,0.00010350952396470587,0.00091267863145132,0.00014217779465617913,0.0009079743370563665,0.00013152855486138788,0.0009118404354869341,0.00014397727732882578,0.0009118404354869341,0.00020004396178787643,0.0009118404354869341,7.930483561382396e-05,0.0009118404354869341,4.7997444935690045e-05,0.0008087011845575516,4.544855432114006e-05,0.0007019539163452233,4.738220431125334e-05,0.0005831023345755252,5.062300814115883e-05,0.0004811982342493476,5.307454942712988e-05,0.0003919906857987864,4.473919536101739e-05,0.00031843429678451025,0.0010163303729712019,0.00173934845620811,5.3871352893068194e-05,0.00028814231903321957,8.492422555711361e-05,0.0012176915898276632,0.00023267911022879691,0.0010342882430976448,0.0002173629968851192,0.0012524022151278278,0.0003455438465952349,0.0012513406593272869,0.00011381377994259711,0.003203771346488416,0.0004762890183805486,0.0012779198668378734,0.0004745235314389904,0.0014189093249194844,0.0002309046945018498,0.0014183055265299422
14,0.25,0.00012605601106765817,0.0008511586801534522,0.0001165544781315188,0.0008511586801534522,6.230009272417153e-05,0.0008615457629006463,4.689116136093292e-05,0.0008404198097893156,3.707392133705677e-05,0.0008558132152168509,0.00038648615266755797,0.0008558132152168509,0.0004329541183726294,0.000855813215216851,0.00039121216323480625,0.0008558132152168509,0.0001095453521529874,0.0008758543335290631,0.0002695426418416917,0.0009154731847566268,0.0002498546128544473,0.0008694792149324628,0.0005096827043714384,0.0008694792149324628,0.0005475642970816679,0.0008694792149325135,0.0005427051799749706,0.0008694792149325085,0.000139485764291674,0.0006756086023300283,0.0001566467488629593,0.0004915806011135834,0.00016861343935970183,0.0003100554156959571,0.0001727910644424521,0.0004604345887612661,0.00017145563798299054,0.00072797498055258,0.00021815516241624873,0.000966110928005444,0.0003130770047803807,0.00043101098480831276,7.667126291341783e-05,0.0010732662874616537,0.00013701969047561844,0.0019484479775844696,0.00041688243422001155,0.0009691949185620059,0.0004127896953214099,0.0005325541681650197,0.00043881550560508607,0.0005306635116613782,0.0001413070577476123,0.004059216879434053,0.0004758424430012822,0.002940354754073292,0.0004220225254952491,0.005407763226513511,0.00018462555911425934,0.005413125540111402
15,0.267,0.00016365218664185158,0.0017457390235320366,0.0001427577289287474,0.0017457390235320366,0.00011643008247578237,0.0017548241635237923,0.0002962005885794777,0.0017400764254124586,0.00026834028351782347,0.001745897173747097,0.0009610821309377637,0.001745897173747097,0.0010529040828943703,0.0017458971737470922,0.0009862077502575568,0.001745897173747102,0.000190791070512291,0.0017561739666681609,0.0004665143621025979,0.0017983268146399497,0.00043261611046913626,0.001742978134710886,0.0010394879901823206,0.001742978134710886,0.001125123218105156,0.0017429781347108918,0.0010818477577504717,0.0017429781347108866,0.00020256156702637586,0.0014961865220956244,0.00023995313503741262,0.001173675009459745,0.00026707000777902303,0.0006438089598147218,0.00027578931269619725,0.0004576571811629408,0.0002678717530389124,0.0007878290826457946,0.00034479365031638194,0.0011371560919859296,0.0006132526778776554,0.0009489282354861387,0.0001657940121287375,0.0013188951715060113,0.0002355920211608001,0.0018506516405955306,0.0005422769839040352,0.0011594628774724345,0.0005323317948627713,0.0007989075079270639,0.0005578823703158531,0.0007986077427602267,7.973548538514044e-05,0.005083140947534342,0.0006060497041709353,0.0048473142787489615,0.0005812533038090145,0.00948654747512929,0.00024396289967880042,0.009487157399838353
16,0.283,0.00014301092365900917,0.0009711550871393908,0.00014115571976327327,0.0009711550871393908,0.00015201841985369225,0.000972320339660432,0.0003060024151276234,0.0009821926820815362,0.00028840652399898066,0.0009715928353035651,0.0004456104445132618,0.0009715928353035651,0.0004888789524959524,0.0009715928353035488,0.0004523574098214772,0.000971592835303549,0.00013662663828080784,0.0009729864704936989,0.00014093195619421044,0.00096404471207767,0.00013923304076318214,0.0009759018585457824,0.00027796301912292,0.0009759018585457824,0.0003344665970970282,0.0009759018585458341,0.00023443271080123487,0.0009759018585458,0.00012979676567250993,0.0008865758434033019,0.00013951090668256106,0.0007928861448811657,0.0001484982251211531,0.0006826018278125005,0.00015642180730141833,0.0005864195369659419,0.0001617668524885755,0.0005046298344608945,0.00014375285316628092,0.0004419827379853047,0.001125666119027017,0.002513297389702386,0.00015789741860775387,0.0004127601074505269,0.00024395689229827995,0.0021805513639031136,0.0006073153706045869,0.0011096308004054697,0.0005878687369750303,0.0022737351515090126,0.0006535193396920272,0.0022732201391386575,0.00023554193630254914,0.0016052890938401108,0.00019801656663138878,0.0005323226599990577,0.00019934292115652015,0.0006981134337017729,0.0003365459448563784,0.0006975728569178323
17,0.3,0.0001453206099218196,0.0011605393559383417,0.00013243670984774202,0.0011605393559383417,0.00014692729367435104,0.0011646943349480567,0.00038799724206224097,0.00121112978391416,0.0003590655684121045,0.0011784118249470615,0.0007465160120516706,0.0011784118249470615,0.000794634834191903,0.0011784118249470545,0.0008005342425359761,0.001178411824947058,8.087552369347713e-05,0.0011523891344431567,0.00016327988092688058,0.001144414386135815,0.00014390317629389395,0.0011694058933027034,0.0006275320812964043,0.0011694058933027034,0.0006848543827530186,0.001169405893302699,0.0006540059393865893,0.0011694058933026947,0.0001735548766016775,0.001057071067780506,0.00019929374806840162,0.0009145907634291943,0.00022028954028870996,0.0006680467560454945,0.00023325244371606545,0.00046005489345137706,0.0002367697361837973,0.0003673145878683766,0.0002455094516861814,0.00039069815777998984,0.0006953189553778002,0.001723698322242105,0.00018669325249307894,0.0003898210260583056,0.00020491273369275658,0.002338166344039805,0.0006660620031839878,0.00100691900581836,0.0006603762340911018,0.0014038835702204747,0.0007122457102070281,0.001402053423579733,0.0002641851158049088,0.002627456243261389,0.00020346175338211065,0.0021830844854794492,0.00019031622520418226,0.005030934801154235,0.000537179962266662,0.005027171108033624
18,0.317,3.05936577301147e-05,0.001028190929978843,3.095814599766238e-05,0.001028190929978843,0.00016378310655842585,0.0010259204004239287,0.00019846659410060636,0.0010263111158281685,0.00018560372478554102,0.0010275333223197537,0.0003122832357502186,0.0010275333223197537,0.0003702319211812418,0.0010275333223197381,0.00026820993683111376,0.0010275333223197188,0.00014211165447210257,0.0010284789109043298,0.00015914086973604132,0.0010352685066055464,0.00014609805230791518,0.0010283486699613669,0.0002791258591525563,0.0010283486699613669,0.00034033726606240737,0.0010283486699614102,0.00022610755441708553,0.0010283486699613703,7.532962948744069e-05,0.0010089697157977227,5.7935649248780965e-05,0.0009857855032971352,4.765403390254059e-05,0.0009482201943200036,4.4937834677312646e-05,0.000924622263907906,4.879402623137747e-05,0.000918178531502168,4.405337158959163e-05,0.0009222867920315876,0.000383068512920426,0.0009827052223260568,3.8785752119713944e-05,0.0009205131811896625,0.00015897863617758627,0.0018849111878489493,0.0005328665129367095,0.0020277948411208885,0.0005367642906436183,0.0016140473408389872,0.0005504224008787973,0.0016135997187685291,9.793001760783894e-05,0.0013066633515188791,0.00027814044412477273,0.0017637023154326032,0.0002739966828771579,0.001896866671194777,0.0005975958290631901,0.0018968544232737716
19,0.333,8.245996537677704e-05,0.000613501424948689,7.523694985496985e-05,0.000613501424948689,8.990410469907509e-05,0.0006294707159362396,0.00018563831035054896,0.0005991692514326314,0.00016815565380663746,0.0006162932922577512,0.0004208016978374337,0.0006162932922577512,0.0004411704050628968,0.0006162932922577,0.0004636456228614571,0.0006162932922576929,7.379175974975378e-05,0.0006429056725795963,0.0002464953987302374,0.0006702233354910353,0.0002244271973107651,0.0006262259450314114,0.00044462843901477606,0.0006262259450314114,0.00045795521555638753,0.0006262259450314563,0.0005020242714595493,0.0006262259450314642,0.0001166653623199618,0.0005508130927492585,0.00012600331226233276,0.0004926596279495154,0.0001343989010289242,0.0004402569981892671,0.0001395915929211054,0.0004890632875522576,0.00014193626775205176,0.0006034384591055342,0.0001677919737634376,0.0007242089879383212,0.0006173202721078596,0.001205304745443572,3.590049448945542e-05,0.0007736636998758151,0.00012319892811165912,0.0013859890638547982,0.00015791753581381596,0.001475589202347417,0.00019316480757099083,0.003887352703851767,0.00040445919171693435,0.003889188295638328,0.000101198556362388,0.0026658125686404317,0.00011546265650744726,0.002755156495309973,0.00013600312869168957,0.005079986483605154,0.0006799551239191718,0.005081750077218939
