Frame#,Time,Abdomen_rot,Abdomen,calcn_l_rot,calcn_l,calcn_r_rot,calcn_r,femur_l_rot,femur_l,femur_r_rot,femur_r,hand_l_rot,hand_l,hand_r_rot,hand_r,head_rot,head,humerus_l_rot,humerus_l,humerus_r_rot,humerus_r,lumbar1_rot,lumbar1,lumbar2_rot,lumbar2,lumbar3_rot,lumbar3,lumbar4_rot,lumbar4,lumbar5_rot,lumbar5,patella_l_rot,patella_l,patella_r_rot,patella_r,pelvis_rot,pelvis,radius_l_rot,radius_l,radius_r_rot,radius_r,sacrum_rot,sacrum,talus_l_rot,talus_l,talus_r_rot,talus_r,tibia_l_rot,tibia_l,tibia_r_rot,tibia_r,toes_l_rot,toes_l,toes_r_rot,toes_r,torso_rot,torso,ulna_l_rot,ulna_l,ulna_r_rot,ulna_r
10,0.183,0.00021791697061241465,0.002028808728405904,0.0001905824685991415,0.002028808728405904,0.00014562634024728083,0.0020954304212931463,0.00033213932575118103,0.0020310143892517214,0.00028766708986665326,0.0021049657769861745,0.001180047929462849,0.0021049657769861745,0.0012764059534063035,0.0021049657769862326,0.0012522221509785468,0.0021049657769862326,0.00020612344318109616,0.0022809712455908225,0.0008676084596609295,0.002468454508059738,0.0007903521843079166,0.0022980218263986057,0.0015954562574418646,0.0022980218263986057,0.0016651526271286832,0.002298021826398601,0.0017700582826863992,0.0022980218263986057,0.0002947534772927265,0.0023343920395079883,0.0003483574639626243,0.0032190612311243914,0.00038841366851672147,0.004318839805806479,0.0003926354038659704,0.005353046700429905,0.0003540988771645402,0.006380652138839208,0.0004075793340577454,0.007351250260424243,0.0012844330307490435,0.001989577953757712,0.0009065615377239417,0.007339788914320993,0.001253322441927594,0.004641809582618893,0.0012459182886242093,0.005032698395460058,0.001157794865433076,0.012369976544364709,0.0018947994558219151,0.012324287661748623,0.0007713984540246755,0.02906959143020765,0.0059983952966638785,0.024256225275641113,0.005658386064440272,0.01995392159617779,0.005183200525024304,0.01994768467904169
11,0.2,0.0001939645119593679,0.0013083176349925998,0.00018487129366300908,0.0013083176349925998,0.00012513955014999243,0.0013574968424014328,0.0005136123253715137,0.0013088374604112423,0.00046249600680467126,0.0013629608269546825,0.0009577994279652067,0.0013629608269546825,0.000981935174382755,0.001362960826954683,0.0010955245662688285,0.0013629608269546825,0.00022263263794443294,0.0015765952352420757,0.0007365575622169025,0.0016833680474960836,0.0006738519348964484,0.0015769540530260631,0.001094634370674481,0.0015769540530260631,0.0010913415891896114,0.0015769540530260631,0.0012893964323825039,0.0015769540530260631,0.0002555897592157025,0.0011948107151417892,0.00028239805498739913,0.002078947507644277,0.00030413269452429087,0.003230559123739276,0.00030390423619391536,0.004249428844953228,0.00027514186889415575,0.0052229869780587275,0.00029804475782674414,0.00613031293759068,0.0006508573326988055,0.00047408479394568106,0.0007732268865264053,0.006105348360117012,0.0010757070285268224,0.003909423088126914,0.0014545543771052945,0.003920746016487798,0.0013981082323385255,0.008429839023802739,0.0018649066224881257,0.008398723820649915,0.0006305960742125902,0.03138838336066636,0.006415098573114787,0.027997014085227936,0.006092937544775442,0.02230111364148268,0.005896047065473325,0.02228664475392354
12,0.217,0.0002298956201487354,0.0011461676548417394,0.0002269734717653471,0.0011461676548417394,0.00016305408924627347,0.0011678308716146556,0.000505063477308757,0.0011398344747870887,0.00045975467823566684,0.001163484897954566,0.0006987479614329281,0.001163484897954566,0.0006915525531543121,0.0011634848979546087,0.0008414053319234449,0.0011634848979546087,0.000273044131937563,0.0013129416026423804,0.0006109710566635084,0.0013467462820368967,0.0005654885302004884,0.0013025295241027497,0.000688958039409333,0.0013025295241027497,0.0006480156095399165,0.0013025295241027497,0.0008663390504763329,0.0013025295241027497,0.0002630052733555334,0.000559772576963849,0.000275240000866021,0.0011306877448722984,0.00028608010392390624,0.002080238589043347,0.00028672769537226717,0.00290528837697051,0.0002735447195944261,0.003682841189789307,0.0002739668401106671,0.004403984299396608,0.0003247507457867864,0.002030873176843178,0.0005972584915801098,0.004390193598615552,0.0008638251863232234,0.003536860904402337,0.0014043599024971998,0.0029728278350648757,0.0013779746691001422,0.004625838508405834,0.0016486190136467459,0.004607249606759279,0.00040211535320312054,0.032678155275212215,0.006472696197762756,0.029886438867025876,0.006136562770788663,0.023862413263044526,0.006294921334762781,0.023854185369040562
13,0.233,0.00022367559339304754,0.0010924225265104117,0.00021596816047377628,0.0010924225265104117,9.475286193035312e-05,0.0011339381809341439,0.00018057294886561286,0.0011020363946196016,0.00016494627435450427,0.0011398118139668532,0.0005582895231047245,0.0011398118139668532,0.0006054201380325391,0.0011398118139668532,0.0005961569825829473,0.0011398118139668532,0.00023913625574923292,0.0012113796035649314,0.0005385987365787433,0.0013106350819669945,0.0005022075359821564,0.0012213872946634278,0.000854211459931476,0.0012213872946634278,0.0008901675804151592,0.0012213872946634714,0.0009421121020011506,0.0012213872946634714,0.00023250243988958894,0.001296413312442317,0.0002571873235102105,0.0017520329334136762,0.00027583578899233527,0.002299635722338436,0.00027944804053455825,0.002808187406871429,0.00026489965651677137,0.003313391169470791,0.00027466708521922483,0.003792551189044041,0.0013940141036128456,0.0033170822714735904,0.000530815115729487,0.0037850987725380376,0.0007116505565700309,0.0035087624258387574,0.0013004188844371952,0.0032176469377885116,0.0012942225014131467,0.003183884147188796,0.0014113820004469898,0.0031685702393115744,0.00042324763150599476,0.02987579166203928,0.006026886337136025,0.029078177092247484,0.005691972146614674,0.02358462256305544,0.006319641066837909,0.023576751169275545
14,0.25,0.0001629497994229527,0.0014654437029259948,0.00015349125187363643,0.0014654437029259948,0.00010043838479811643,0.0014740145802943552,0.0001549383559176078,0.0014477833016351273,0.0001443069005184107,0.0014671441193219116,0.0006962994778232204,0.0014671441193219116,0.000779673131170464,0.0014671441193219116,0.0006860632405215783,0.0014671441193219283,0.00022748814780432152,0.0015095931721552961,0.0004886301692842769,0.0015795303599328797,0.0004567344124056041,0.001512746874591522,0.0009391837588255393,0.001512746874591522,0.0010106773093806023,0.001512746874591522,0.0009803162787068536,0.001512746874591522,0.00017099584069623036,0.0018197000571314142,0.00020143054219787557,0.002398558388980567,0.0002258053809880849,0.003051843973322886,0.00023244092343731047,0.0036411178507256563,0.0002161926694700294,0.004222895778358907,0.00021555576652300585,0.004776463003503546,0.002169390707281234,0.004300135326453825,0.0005749552809416261,0.004770029773936746,0.000769108666581048,0.0024411004442668766,0.0009788160682408392,0.002988089079642717,0.000978286661205354,0.0028541819357586194,0.0010563328678052722,0.0028458034443840487,0.0006142434202994754,0.02635748790877212,0.0055875159931010375,0.02749966856162042,0.005281238550243514,0.0223460025401595,0.006260637180839301,0.02233956642972509
15,0.267,0.00013899297589869318,0.0006392978981579172,0.00013454593123861044,0.0006392978981579172,0.00014180591548987618,0.000646333175314682,0.00019877076729699398,0.0006649802784242001,0.00019021323739642576,0.000657693122243849,0.00032958239224141386,0.000657693122243849,0.0003609592999815192,0.000657693122243849,0.00033754302259144785,0.000657693122243849,9.257382853575951e-05,0.0006378528619884805,0.00010247177354625598,0.0006359964304162284,0.00010274707040559209,0.0006366053496235569,0.00019574547320685135,0.0006366053496235569,0.00023245245797518023,0.0006366053496236252,0.00017823678863021437,0.0006366053496235984,0.00014075068036238596,0.0007424883860858944,0.00014419348073740304,0.0016774638393973979,0.00014566095673950797,0.0027114504928957535,0.00014951393171579595,0.0036075245073066095,0.00016281460810775526,0.004448153238582595,0.00022809970126179622,0.005216511934938726,0.001938394240204915,0.0038598861192560272,0.0004733798135843776,0.0052699230088689986,0.0007641638117753569,0.0019563846172572313,0.0005524542560222129,0.0028367214654849006,0.0005468811368819465,0.003787827236595847,0.0006697959546653,0.0037824614790212254,0.0006675029005472199,0.024966923591322812,0.005365840082311703,0.027315668149781702,0.005162387874171585,0.022896995741714284,0.006384854858777594,0.022887866787319796
16,0.283,0.00019951371509374131,0.002040528770244497,0.00016959416218941662,0.002040528770244497,0.0001916611093867487,0.0020713480439931583,0.00046808593619380827,0.002082262656813988,0.0004255827786905017,0.0020725355538229987,0.0012368102725715856,0.0020725355538229987,0.0013351453753899887,0.002072535553822994,0.0013016389484733035,0.0020725355538229987,0.00016183209547240314,0.0020129125653567596,0.000451005943042155,0.0020348382772764693,0.000413803322865632,0.001993210398450201,0.0011532864510923565,0.001993210398450201,0.0012519200260774023,0.001993210398450203,0.0012018901381304747,0.0019932103984501943,0.0002687345035520952,0.0016284052773729216,0.00030571260052859346,0.0016099971350524926,0.0003314828697182271,0.0020688719863105965,0.00034144780960239954,0.002904892172545479,0.00034496873455043124,0.003818390255593194,0.0005021080171885285,0.004645624244976233,0.0026269277437989506,0.0044537439342625445,0.0003277724705851607,0.004840347494829909,0.0006229302482806024,0.0031711152613492664,0.0005182042972172678,0.0036687621926558777,0.0005039229415297526,0.003938980430716568,0.0005014511333353148,0.003936545110276198,0.0006492226679618015,0.025935496549415855,0.005475062746981992,0.028733387462737698,0.005350573279694365,0.02734070788635501,0.006646003734894934,0.02732475931000909
17,0.3,0.0001788315996392928,0.0013789149098691847,0.0001767724250991737,0.0013789149098691847,0.0002033593874025434,0.001370955258588422,0.00042495963134104334,0.0013574583349825172,0.000396770059796367,0.0013471383524611253,0.00059266209441156,0.0013471383524611253,0.0006462999554929379,0.001347138352461087,0.0006116112304118588,0.0013471383524610873,0.00022226594493119758,0.0013415727411175762,0.00019062138403688877,0.0013170174815620853,0.00018712818058636452,0.0013359417461791963,0.0003700118312358059,0.0013359417461791963,0.00044476687103370223,0.001335941746179233,0.0003071825753442978,0.0013359417461791963,0.0001827610796232914,0.0020690442986834863,0.00018730002874987615,0.002863102783081496,0.00019596708267834598,0.0037211952861310564,0.00020566264441118222,0.00445081620581837,0.00021176777541183356,0.0051221331996875365,0.00022982786710505775,0.005730212625499914,0.004137414778524444,0.007188571002805591,0.0006398081253956254,0.005787950478886407,0.0007293672529708153,0.006045926107507704,0.0009705147169151647,0.004194351106209694,0.0009462739390695887,0.0032671534549653333,0.0008667317186732519,0.0032778011267744255,0.0010845925787951844,0.02222427093497463,0.0054521084494115225,0.026573745229944334,0.005247598678170525,0.022501913179489328,0.006766248023414575,0.022494138564739724
18,0.317,0.00019831306642311547,0.0007740055045895412,0.00019476745702185484,0.0007740055045895412,0.0001338288963375039,0.0007047725482590033,0.0003723319630269676,0.000690458588379294,0.00034758838008065165,0.0006747058305747579,0.0004825259400079343,0.0006747058305747579,0.00048352173726928354,0.0006747058305747481,0.0005644804317818956,0.0006747058305747481,0.00011566872342375312,0.000708563182107998,0.00030142856861875106,0.0006607254291456692,0.00028056519158773714,0.0006950722877531666,0.0004334974642698707,0.0006950722877531666,0.0004368326021234605,0.0006950722877532643,0.0005090550759471271,0.0006950722877532643,0.00019650335839846057,0.0012050465726272674,0.0002168895902899168,0.0019905363486138576,0.00023513909289880943,0.0029208833635595713,0.0002510939860294628,0.0037369350665716105,0.00025968061983813723,0.0044900410370865675,0.00024207360575526231,0.005167825339525598,0.004000376254611532,0.006596116142089869,0.0006860691104446698,0.005257021431257624,0.0006842959356430334,0.00741701461224544,0.0014966477057727899,0.0018148423272623935,0.0014845782795385838,0.0014857434781144427,0.0014663573872646272,0.0014902000820313447,0.001098068646495539,0.022666789677373376,0.00566985641417252,0.02781136152939426,0.005450762704515741,0.023829916857295443,0.007194782844877153,0.023823790827431652
19,0.333,0.00019848586030629965,0.0009477428514279432,0.00019416999740852974,0.0009477428514279432,0.0002227780258538333,0.0008689694440809055,0.00021550984614056353,0.0008551034534632403,0.0002098854648507366,0.0008632751816120922,0.00021630583920574648,0.0008632751816120922,0.0002448272372287896,0.0008632751816121504,0.00021065152259006943,0.000863275181612116,0.00016711253770207129,0.0009119787760145624,0.00031165913164963205,0.0009118502670314223,0.0002889780238547568,0.0008968682499222729,0.0003879798966142526,0.0008968682499222729,0.0004085136289985708,0.0008968682499223659,0.00043352065032514466,0.0008968682499223287,0.00021686267099241014,0.0005149691137448973,0.00022776093281933876,0.0009798012382208866,0.00024012766996717776,0.0018498939975313596,0.00025375956201212395,0.002662348908821796,0.0002630355011496143,0.003411696662841793,0.0002322076337317067,0.0040730454380797755,0.0034997085710137964,0.005437002120382868,0.0006390590408459087,0.004198503944498176,0.0006413714287647962,0.007553635107468472,0.0016999420487751604,0.0011006217140595352,0.0016821262823469658,0.001364145833240357,0.0017386299563892746,0.0013742931628176072,0.0009689405147496146,0.02359963375156672,0.0058465355722153965,0.02982376545717792,0.005591459270405802,0.025696456535796,0.007708105427082603,0.02568874297201354
